,atds
1605,0.5977
1606,0.5331
1607,0.5614
1608,0.5476
1609,0.4908
1610,0.5394
1611,0.565
1612,0.6171
1613,0.5426
1614,0.5601
1615,0.5298
1616,0.5088
1617,0.5284
1618,0.5131
1619,0.56
1620,0.6219
1621,0.5184
1622,0.5543
1623,0.4635
1624,0.61
1625,0.5581
1626,0.5049
1627,0.5154
1628,0.5355
1629,0.5696
1630,0.5682
1631,0.4946
1632,0.5459
1633,0.5167
1634,0.5606
1635,0.5455
1636,0.5574
1637,0.5667
1638,0.523
1639,0.5699
1640,0.5156
1641,0.592
1642,0.5897
1643,0.4714
1644,0.5442
1645,0.5214
1646,0.523
1647,0.503
1648,0.5162
1649,0.4957
1650,0.519
1651,0.5371
1652,0.5931
1653,0.4698
1654,0.5601
1655,0.5516
1656,0.6169
1657,0.5394
1658,0.4388
1659,0.5125
1660,0.5896
1661,0.5412
1662,0.5721
1663,0.5505
1664,0.4634
1665,0.556
1666,0.5046
1667,0.5352
1668,0.5397
1669,0.4654
1670,0.5533
1671,0.6115
1672,0.5631
1673,0.4668
1674,0.513
1675,0.5054
1676,0.5508
1677,0.5337
1678,0.5251
1679,0.4948
1680,0.5709
1681,0.5502
1682,0.5318
1683,0.5477
1684,0.5214
1685,0.5199
1686,0.539
1687,0.4805
1688,0.5208
1689,0.55
1690,0.5559
1691,0.5247
1692,0.5837
1693,0.5091
1694,0.4798
1695,0.5807
1696,0.5493
1697,0.564
1698,0.5322
1699,0.5444
1700,0.5712
1701,0.5905
1702,0.5254
1703,0.5326
1704,0.5492
1705,0.4727
1706,0.4779
1707,0.5204
1708,0.5879
1709,0.5643
1710,0.5868
1711,0.5983
1712,0.5639
1713,0.6077
1714,0.5771
1715,0.5524
1716,0.5951
1717,0.5654
1718,0.5426
1719,0.5392
1720,0.5706
1721,0.4967
1722,0.5777
1723,0.5729
1724,0.5664
1725,0.545
1726,0.4982
1727,0.5867
1728,0.5597
1729,0.59
1730,0.5413
1731,0.5331
1732,0.5632
1733,0.4887
1734,0.5883
1735,0.614
1736,0.5664
1737,0.543
1738,0.6066
1739,0.591
1740,0.4998
1741,0.5503
1742,0.5366
1743,0.5798
1744,0.521
1745,0.5811
1746,0.5891
1747,0.5798
1748,0.5357
1749,0.5888
1750,0.4394
1751,0.5313
1752,0.6177
1753,0.5618
1754,0.5281
1755,0.589
1756,0.5651
1757,0.585
1758,0.5942
1759,0.5335
1760,0.5109
1761,0.574
1762,0.6296
1763,0.5326
1764,0.56
1765,0.5778
1766,0.5731
1767,0.5311
1768,0.5681
1769,0.513
1770,0.5558
1771,0.594
1772,0.6103
1773,0.5047
1774,0.558
1775,0.5511
1776,0.5869
1777,0.5547
1778,0.5689
1779,0.5635
1780,0.5583
1781,0.5289
1782,0.598
1783,0.5573
1784,0.5729
1785,0.516
1786,0.5323
1787,0.5739
1788,0.5815
1789,0.5705
1790,0.5124
1791,0.5494
1792,0.5951
1793,0.5468
1794,0.5128
1795,0.5073
1796,0.5209
1797,0.6005
1798,0.5431
1799,0.5204
1800,0.5461
1801,0.4963
1802,0.5415
1803,0.5198
1804,0.5782
1805,0.6144
1806,0.5668
1807,0.4912
1808,0.5993
1809,0.5986
1810,0.5709
1811,0.5403
1812,0.5595
1813,0.5186
1814,0.5234
1815,0.5358
1816,0.5632
1817,0.5865
1818,0.5539
1819,0.5795
1820,0.5476
1821,0.5117
1822,0.5691
1823,0.5213
1824,0.5005
1825,0.5245
1826,0.5761
1827,0.4886
1828,0.51
1829,0.5432
1830,0.6042
1831,0.5712
1832,0.5597
