,atds
1153,0.656
1154,0.6566
1155,0.6734
1156,0.6619
1157,0.6266
1158,0.6324
1159,0.6074
1160,0.6465
1161,0.6537
1162,0.6859
1163,0.6744
1164,0.6699
1165,0.6535
1166,0.6556
1167,0.6621
1168,0.6499
1169,0.6429
1170,0.5342
1171,0.6556
1172,0.6658
1173,0.6467
1174,0.7085
1175,0.6955
1176,0.6975
1177,0.6581
1178,0.6789
1179,0.669
1180,0.6875
1181,0.6803
1182,0.6683
1183,0.6497
1184,0.6753
1185,0.6122
1186,0.6539
1187,0.5529
1188,0.6847
1189,0.6557
1190,0.6744
1191,0.6176
1192,0.6403
1193,0.6909
1194,0.6707
1195,0.7118
1196,0.6287
1197,0.6305
1198,0.6469
1199,0.6823
1200,0.6775
1201,0.6684
1202,0.6335
1203,0.665
1204,0.6747
1205,0.707
1206,0.6488
1207,0.683
1208,0.65
1209,0.6769
1210,0.6365
1211,0.6511
1212,0.6681
1213,0.6828
1214,0.6371
1215,0.6655
1216,0.6846
1217,0.6602
1218,0.6432
1219,0.6556
1220,0.6605
1221,0.6933
1222,0.6571
1223,0.6804
1224,0.6703
1225,0.6664
1226,0.665
1227,0.6369
1228,0.6647
1229,0.6449
1230,0.6621
1231,0.6569
1232,0.66
1233,0.6574
1234,0.6913
1235,0.6899
1236,0.6747
1237,0.6826
1238,0.6637
1239,0.6647
1240,0.6766
1241,0.6704
1242,0.5404
1243,0.6607
1244,0.6801
1245,0.7019
1246,0.672
1247,0.6631
1248,0.6165
1249,0.695
1250,0.674
1251,0.6265
1252,0.6229
1253,0.6576
1254,0.674
1255,0.6658
1256,0.7029
1257,0.6699
1258,0.6277
1259,0.6796
1260,0.6518
1261,0.6739
1262,0.7065
1263,0.6733
1264,0.6661
1265,0.6604
1266,0.6909
1267,0.6437
1268,0.6804
1269,0.6645
1270,0.6468
1271,0.6406
1272,0.6124
1273,0.674
1274,0.6701
1275,0.679
1276,0.6665
1277,0.6475
1278,0.6796
1279,0.623
1280,0.6632
1281,0.6956
1282,0.6622
1283,0.6628
1284,0.6579
1285,0.6465
1286,0.6731
1287,0.6854
1288,0.6671
1289,0.6954
1290,0.6953
1291,0.6882
1292,0.6509
1293,0.6595
1294,0.7168
1295,0.6582
1296,0.6854
1297,0.6523
1298,0.6135
1299,0.686
1300,0.6969
1301,0.6514
1302,0.6944
1303,0.6673
1304,0.6511
1305,0.6645
1306,0.6869
1307,0.7014
1308,0.6942
1309,0.6592
1310,0.6519
1311,0.6542
1312,0.6293
1313,0.6483
1314,0.6601
1315,0.6776
1316,0.6537
1317,0.664
1318,0.6512
1319,0.6839
1320,0.6714
1321,0.6407
1322,0.6615
1323,0.6624
1324,0.6564
1325,0.6927
1326,0.6877
1327,0.6856
1328,0.6442
1329,0.6167
1330,0.6616
1331,0.6486
1332,0.6849
1333,0.6599
1334,0.6516
1335,0.6851
1336,0.6501
