,atds
1470,0.5372
1471,0.5402
1472,0.569
1473,0.5254
1474,0.5596
1475,0.5815
1476,0.5905
1477,0.5294
1478,0.5102
1479,0.5051
1480,0.6125
1481,0.5262
1482,0.5507
1483,0.5358
1484,0.5449
1485,0.6124
1486,0.5402
1487,0.5106
1488,0.5198
1489,0.5107
1490,0.5314
1491,0.5646
1492,0.5643
1493,0.5902
1494,0.5353
1495,0.5057
1496,0.5649
1497,0.5847
1498,0.5197
1499,0.5242
1500,0.5418
1501,0.5814
1502,0.5687
1503,0.5097
1504,0.5335
1505,0.527
1506,0.5569
1507,0.519
1508,0.5544
1509,0.5523
1510,0.6049
1511,0.606
1512,0.5786
1513,0.5373
1514,0.5363
1515,0.6028
1516,0.5856
1517,0.5613
1518,0.601
1519,0.6212
1520,0.5662
1521,0.5801
1522,0.6126
1523,0.6111
1524,0.601
1525,0.5615
1526,0.5686
1527,0.5316
1528,0.5732
1529,0.4861
1530,0.511
1531,0.537
1532,0.5585
1533,0.5159
1534,0.5774
1535,0.5225
1536,0.5537
1537,0.5281
1538,0.587
1539,0.4846
1540,0.5962
1541,0.5419
1542,0.5507
1543,0.5734
1544,0.6483
1545,0.5093
1546,0.485
1547,0.5885
1548,0.5248
1549,0.5139
1550,0.5629
1551,0.5941
1552,0.5541
1553,0.5531
1554,0.5616
1555,0.5406
1556,0.4805
1557,0.5068
1558,0.5381
1559,0.5478
1560,0.5725
1561,0.5925
1562,0.4402
1563,0.5593
1564,0.5563
1565,0.5
1566,0.6184
1567,0.5479
1568,0.5941
1569,0.4896
1570,0.5846
1571,0.5779
1572,0.5786
1573,0.5458
1574,0.5627
1575,0.5602
1576,0.5949
1577,0.5718
1578,0.5646
1579,0.5801
1580,0.5442
1581,0.6032
1582,0.5241
1583,0.5635
1584,0.5181
1585,0.5399
1586,0.5273
1587,0.5682
1588,0.5676
1589,0.5247
1590,0.4133
1591,0.571
1592,0.5567
1593,0.4167
1594,0.5518
1595,0.6002
1596,0.615
1597,0.5556
1598,0.5459
1599,0.5881
1600,0.5454
1601,0.6303
1602,0.4941
1603,0.5637
1604,0.5223
1605,0.5405
1606,0.569
1607,0.5792
1608,0.5766
1609,0.5416
1610,0.4833
1611,0.5383
1612,0.5945
1613,0.4528
1614,0.5374
1615,0.5154
1616,0.5344
1617,0.6206
1618,0.559
1619,0.5896
1620,0.516
1621,0.5464
1622,0.5844
1623,0.5418
1624,0.5153
1625,0.5441
1626,0.6205
1627,0.5619
1628,0.5086
1629,0.5449
1630,0.5612
1631,0.5372
1632,0.5227
1633,0.5718
1634,0.5877
1635,0.5492
1636,0.3885
1637,0.5082
1638,0.4402
1639,0.614
1640,0.5385
1641,0.4805
1642,0.6164
1643,0.5539
