,atds
1368,0.5782
1369,0.5116
1370,0.5227
1371,0.5425
1372,0.5992
1373,0.5351
1374,0.5768
1375,0.5779
1376,0.5269
1377,0.5432
1378,0.5398
1379,0.578
1380,0.5527
1381,0.5425
1382,0.5394
1383,0.5413
1384,0.5623
1385,0.5643
1386,0.5838
1387,0.5701
1388,0.5796
1389,0.5315
1390,0.4818
1391,0.6008
1392,0.5798
1393,0.6021
1394,0.577
1395,0.6152
1396,0.5657
1397,0.5821
1398,0.4786
1399,0.5146
1400,0.6273
1401,0.4508
1402,0.488
1403,0.4459
1404,0.5756
1405,0.4943
1406,0.5009
1407,0.4687
1408,0.6004
1409,0.5282
1410,0.5918
1411,0.574
1412,0.522
1413,0.478
1414,0.5425
1415,0.478
1416,0.5864
1417,0.5769
1418,0.5583
1419,0.4798
1420,0.5065
1421,0.569
1422,0.5013
1423,0.5367
1424,0.5297
1425,0.513
1426,0.5748
1427,0.5546
1428,0.4225
1429,0.5512
1430,0.5602
1431,0.5745
1432,0.5574
1433,0.5324
1434,0.5146
1435,0.4864
1436,0.5363
1437,0.5565
1438,0.5501
1439,0.49
1440,0.5894
1441,0.5618
1442,0.5777
1443,0.5347
1444,0.5805
1445,0.5607
1446,0.5606
1447,0.5172
1448,0.5839
1449,0.5765
1450,0.5468
1451,0.5206
1452,0.5991
1453,0.5871
1454,0.5254
1455,0.5029
1456,0.5608
1457,0.5787
1458,0.5974
1459,0.582
1460,0.5519
1461,0.476
1462,0.5748
1463,0.567
1464,0.5366
1465,0.5406
1466,0.5537
1467,0.5687
1468,0.4694
1469,0.5537
1470,0.5505
1471,0.5843
1472,0.5587
1473,0.5519
1474,0.5064
1475,0.5384
1476,0.5711
1477,0.5417
1478,0.6278
1479,0.5289
1480,0.5855
1481,0.5994
1482,0.5584
1483,0.5452
1484,0.5745
1485,0.5759
1486,0.4667
1487,0.5086
1488,0.5844
1489,0.5153
1490,0.558
1491,0.5624
1492,0.5727
1493,0.5786
1494,0.5409
1495,0.5413
1496,0.5653
1497,0.5575
1498,0.525
1499,0.5066
1500,0.573
1501,0.5525
1502,0.449
1503,0.5455
1504,0.5321
1505,0.5747
1506,0.5392
1507,0.5742
1508,0.5624
1509,0.5495
1510,0.5332
1511,0.5374
1512,0.498
1513,0.5656
1514,0.5457
1515,0.5642
1516,0.5099
1517,0.5822
1518,0.5637
1519,0.4935
1520,0.4698
1521,0.56
1522,0.577
1523,0.4965
1524,0.5501
1525,0.5976
1526,0.5334
1527,0.5436
1528,0.5628
1529,0.5347
1530,0.6117
1531,0.5538
1532,0.5611
1533,0.5142
1534,0.5333
1535,0.575
1536,0.5588
1537,0.5658
1538,0.5237
1539,0.5739
1540,0.5283
1541,0.5747
1542,0.5609
1543,0.4833
1544,0.6123
1545,0.5394
1546,0.5837
1547,0.5377
1548,0.5653
1549,0.5938
1550,0.5529
1551,0.5587
1552,0.5734
1553,0.5371
1554,0.5865
1555,0.5644
1556,0.6197
1557,0.557
1558,0.5647
1559,0.5013
1560,0.5717
1561,0.5272
1562,0.5377
1563,0.5897
1564,0.5855
1565,0.5791
1566,0.618
1567,0.5058
1568,0.5345
1569,0.5198
1570,0.579
1571,0.4639
1572,0.5562
1573,0.5309
1574,0.5461
1575,0.5794
