,rank
8571,14
8572,8
8573,17
8574,4
8575,11
8576,5
8577,12
8578,9
8579,12
8580,7
8581,9
8582,9
8583,5
8584,9
8585,8
8586,5
8587,11
8588,6
8589,11
8590,7
8591,7
8592,12
8593,10
8594,6
8595,41
8596,6
8597,6
8598,7
8599,10
8600,8
8601,23
8602,9
8603,16
8604,11
8605,8
8606,5
8607,22
8608,4
8609,32
8610,7
8611,4
8612,15
8613,6
8614,4
8615,15
8616,6
8617,6
8618,7
8619,5
8620,5
8621,6
8622,9
8623,6
8624,12
8625,11
8626,14
8627,6
8628,8
8629,7
8630,5
8631,5
8632,7
8633,5
8634,20
8635,7
8636,12
8637,9
8638,5
8639,8
8640,10
8641,5
8642,8
8643,3
8644,5
8645,24
8646,6
8647,14
8648,10
8649,8
8650,4
8651,24
8652,9
8653,6
8654,6
8655,9
8656,9
8657,7
8658,6
8659,4
8660,5
8661,5
8662,5
8663,7
8664,9
8665,14
8666,15
8667,13
8668,5
8669,5
8670,5
8671,5
8672,4
8673,6
8674,9
8675,8
8676,16
8677,17
8678,6
8679,8
8680,7
8681,7
8682,6
8683,14
8684,4
8685,13
8686,13
8687,7
8688,3
8689,4
8690,19
8691,13
8692,6
8693,6
8694,8
8695,6
8696,6
8697,13
8698,7
8699,5
8700,9
8701,6
8702,4
8703,5
8704,9
8705,5
8706,11
8707,8
8708,41
8709,7
8710,10
8711,6
8712,17
8713,8
8714,7
8715,14
8716,8
8717,4
8718,21
8719,9
8720,9
8721,7
8722,12
8723,6
8724,10
8725,18
8726,5
8727,9
8728,9
8729,19
8730,8
8731,9
8732,11
8733,9
8734,6
8735,6
8736,8
8737,13
8738,7
8739,7
8740,10
8741,6
8742,3
8743,20
8744,7
8745,20
8746,5
8747,8
8748,7
8749,5
8750,7
8751,10
8752,3
8753,7
8754,8
8755,6
8756,13
8757,16
8758,9
8759,23
8760,6
8761,5
8762,4
8763,5
8764,6
8765,13
8766,12
8767,3
8768,9
8769,9
8770,11
8771,9
8772,6
8773,8
8774,12
8775,3
8776,5
8777,6
8778,13
8779,6
8780,9
8781,8
8782,6
8783,5
8784,3
8785,11
8786,5
8787,8
8788,11
8789,6
8790,18
8791,7
8792,6
8793,6
8794,3
8795,9
8796,18
8797,5
8798,14
8799,6
8800,5
8801,11
8802,7
8803,24
8804,7
8805,6
8806,11
8807,5
8808,5
8809,14
8810,13
8811,5
8812,8
8813,9
8814,15
8815,6
8816,9
8817,10
8818,16
8819,15
8820,5
8821,10
8822,3
8823,15
8824,8
8825,8
8826,6
8827,12
8828,9
8829,5
8830,5
8831,8
8832,16
8833,9
8834,10
8835,6
8836,46
8837,6
8838,5
8839,4
8840,5
8841,5
8842,16
8843,4
8844,10
8845,7
8846,14
8847,5
8848,15
8849,7
8850,7
8851,6
8852,4
8853,12
8854,16
8855,9
8856,8
8857,58
8858,4
8859,5
8860,17
8861,34
8862,7
8863,11
8864,7
8865,9
8866,9
8867,7
8868,7
8869,9
8870,13
8871,12
8872,4
8873,12
8874,10
8875,5
8876,7
8877,6
8878,10
8879,9
8880,7
8881,6
8882,9
8883,8
8884,5
8885,7
8886,5
8887,14
8888,12
8889,6
8890,8
8891,9
8892,12
8893,6
8894,7
8895,8
8896,6
8897,6
8898,12
8899,15
8900,20
8901,7
8902,4
8903,11
8904,36
8905,9
8906,8
8907,24
8908,5
8909,4
8910,5
8911,6
8912,3
8913,7
8914,14
8915,6
8916,23
8917,7
8918,7
8919,9
8920,8
8921,5
8922,6
8923,8
8924,6
8925,9
8926,2
8927,8
8928,17
8929,12
8930,10
8931,5
8932,5
8933,7
8934,7
8935,10
8936,7
8937,16
8938,4
8939,6
8940,7
8941,15
8942,13
8943,9
8944,11
8945,6
8946,7
8947,10
8948,14
8949,6
8950,10
8951,12
8952,9
8953,11
8954,17
8955,11
8956,8
8957,6
8958,10
8959,25
8960,10
8961,20
8962,9
8963,9
8964,6
8965,4
8966,13
8967,7
8968,6
8969,6
8970,5
8971,9
8972,11
8973,6
8974,4
8975,8
8976,18
8977,8
8978,6
8979,23
8980,6
8981,3
8982,7
8983,8
8984,12
8985,8
8986,11
8987,16
8988,11
8989,5
8990,8
8991,11
8992,9
8993,8
8994,4
8995,12
8996,9
8997,5
8998,7
8999,7
9000,4
9001,7
9002,7
9003,11
9004,10
9005,5
9006,3
9007,20
9008,4
9009,5
9010,5
9011,9
9012,5
9013,9
9014,6
9015,9
9016,3
9017,5
9018,8
9019,8
9020,11
9021,5
9022,11
9023,16
9024,7
9025,7
9026,5
9027,8
9028,5
9029,11
9030,5
9031,6
9032,16
9033,5
9034,13
9035,9
9036,9
9037,6
9038,20
9039,12
9040,3
9041,17
9042,7
9043,6
9044,12
9045,5
9046,7
9047,3
9048,10
9049,3
9050,5
9051,10
9052,8
9053,10
9054,6
9055,4
9056,8
9057,8
9058,9
9059,7
9060,7
9061,9
9062,3
9063,15
9064,10
9065,10
9066,3
9067,11
9068,34
9069,6
9070,12
9071,9
9072,5
9073,8
9074,4
9075,5
9076,6
9077,11
9078,8
9079,9
9080,11
9081,57
9082,8
9083,6
9084,10
9085,9
9086,10
9087,10
9088,6
9089,11
9090,7
9091,6
9092,8
9093,5
9094,5
9095,5
9096,5
9097,6
9098,15
9099,6
9100,10
9101,23
9102,5
9103,7
9104,13
9105,8
9106,9
9107,4
9108,4
9109,17
9110,11
9111,14
9112,6
9113,9
9114,5
9115,5
9116,7
9117,6
9118,6
9119,8
9120,3
9121,7
9122,5
9123,19
9124,21
9125,10
9126,8
9127,26
9128,12
9129,6
9130,31
9131,8
9132,6
9133,11
9134,4
9135,14
9136,7
9137,13
9138,9
9139,5
9140,6
9141,11
9142,7
9143,12
9144,6
9145,6
9146,12
9147,10
9148,13
9149,17
9150,40
9151,9
9152,7
9153,6
9154,8
9155,7
9156,8
9157,5
9158,4
9159,5
9160,15
9161,7
9162,13
9163,13
9164,19
9165,8
9166,5
9167,13
9168,5
9169,35
9170,10
9171,5
9172,9
9173,33
9174,9
9175,12
9176,6
9177,5
9178,39
9179,5
9180,9
9181,2
9182,4
9183,6
9184,6
9185,7
9186,21
9187,3
9188,5
9189,12
9190,23
9191,8
9192,9
9193,7
9194,6
9195,5
9196,8
9197,12
9198,11
9199,7
9200,7
9201,11
9202,5
9203,8
9204,7
9205,7
9206,8
9207,8
9208,9
9209,7
9210,8
9211,8
9212,9
9213,13
9214,5
9215,3
9216,8
9217,1
9218,12
9219,7
9220,8
9221,13
9222,5
9223,5
9224,17
9225,9
9226,9
9227,18
9228,7
9229,9
9230,11
9231,7
9232,10
9233,6
9234,6
9235,7
9236,9
9237,10
9238,6
9239,17
9240,7
9241,5
9242,7
9243,6
9244,2
9245,15
9246,10
9247,8
9248,9
9249,8
9250,54
9251,11
9252,25
9253,6
9254,4
9255,13
9256,12
9257,13
9258,14
9259,5
9260,10
9261,7
9262,7
9263,2
9264,12
9265,8
9266,7
9267,14
9268,8
9269,13
9270,10
9271,9
9272,11
9273,5
9274,5
9275,4
9276,20
9277,23
9278,11
9279,19
9280,4
9281,5
9282,12
9283,5
9284,5
9285,5
9286,13
9287,25
9288,13
9289,6
9290,13
9291,6
9292,7
9293,7
9294,5
9295,6
9296,5
9297,6
9298,6
9299,5
9300,13
9301,14
9302,9
9303,15
9304,10
9305,7
9306,28
9307,5
9308,8
9309,7
9310,9
9311,15
9312,12
9313,9
9314,5
9315,26
9316,8
9317,5
9318,3
9319,5
9320,7
9321,8
9322,7
9323,8
9324,3
9325,6
9326,11
9327,6
9328,7
9329,13
9330,5
9331,13
9332,10
9333,7
9334,12
9335,4
9336,3
9337,5
9338,4
9339,10
9340,9
9341,6
9342,7
9343,7
9344,8
9345,10
9346,8
9347,6
9348,9
9349,7
9350,11
9351,15
9352,3
9353,3
9354,9
9355,10
9356,4
9357,6
9358,5
9359,8
9360,6
9361,5
9362,8
9363,7
9364,4
9365,18
9366,5
9367,5
9368,9
9369,3
9370,9
9371,6
9372,6
9373,7
9374,8
9375,7
9376,7
9377,7
9378,5
9379,11
9380,6
9381,5
9382,9
9383,5
9384,11
9385,16
9386,14
9387,20
9388,5
9389,14
9390,22
9391,18
9392,21
9393,9
9394,5
9395,6
9396,6
9397,8
9398,6
9399,18
9400,21
9401,8
9402,6
9403,5
9404,4
9405,5
9406,5
9407,2
9408,5
9409,4
9410,5
9411,5
9412,6
9413,6
9414,11
9415,7
9416,13
9417,5
9418,8
9419,9
9420,9
9421,14
9422,21
9423,8
9424,6
9425,44
9426,7
9427,5
9428,9
9429,8
9430,14
9431,6
9432,8
9433,5
9434,5
9435,6
9436,14
9437,3
9438,6
9439,8
9440,12
9441,16
9442,4
9443,31
9444,8
9445,3
9446,10
9447,4
9448,16
9449,10
9450,5
9451,10
9452,6
9453,8
9454,9
9455,11
9456,5
9457,9
9458,7
9459,12
9460,12
9461,5
9462,6
9463,13
9464,11
9465,9
9466,6
9467,14
9468,6
9469,7
9470,15
9471,7
9472,8
9473,9
9474,5
9475,5
9476,4
9477,12
9478,9
9479,5
9480,10
9481,5
9482,8
9483,7
9484,23
9485,14
9486,5
9487,9
9488,11
9489,8
9490,6
9491,15
9492,5
9493,4
9494,10
9495,6
9496,8
9497,8
9498,8
9499,7
9500,6
9501,11
9502,11
9503,9
9504,14
9505,13
9506,9
9507,8
9508,6
9509,8
9510,5
9511,5
9512,6
9513,13
9514,8
9515,4
9516,20
9517,7
9518,9
9519,8
9520,9
9521,10
9522,6
9523,7
9524,5
9525,5
9526,11
9527,8
9528,8
9529,6
9530,16
9531,4
9532,7
9533,6
9534,7
9535,8
9536,6
9537,4
9538,5
9539,7
9540,7
9541,15
9542,10
9543,7
9544,14
9545,3
9546,10
9547,8
9548,12
9549,4
9550,6
9551,8
9552,5
9553,5
9554,6
9555,7
9556,5
9557,5
9558,9
9559,7
9560,4
9561,8
9562,20
9563,5
9564,4
9565,6
9566,4
9567,13
9568,3
9569,19
9570,17
9571,10
9572,5
9573,6
9574,7
9575,9
9576,14
9577,7
9578,5
9579,5
9580,7
9581,8
9582,32
9583,6
9584,6
9585,18
9586,11
9587,19
9588,8
9589,8
9590,8
9591,13
9592,5
9593,6
9594,5
9595,32
9596,8
9597,8
9598,10
9599,5
9600,9
9601,12
9602,8
9603,6
9604,35
9605,3
9606,15
9607,12
9608,5
9609,6
9610,5
9611,9
9612,4
9613,8
9614,11
9615,5
9616,6
9617,7
9618,7
9619,7
9620,6
9621,8
9622,7
9623,12
9624,13
9625,6
9626,9
9627,13
9628,5
9629,7
9630,9
9631,2
9632,14
9633,6
9634,7
9635,6
9636,8
9637,34
9638,7
9639,6
9640,7
9641,9
9642,9
9643,6
9644,16
9645,9
9646,3
9647,8
9648,8
9649,6
9650,5
9651,6
9652,21
9653,7
9654,7
9655,10
9656,5
9657,13
9658,5
9659,4
9660,5
9661,8
9662,11
9663,5
9664,10
9665,15
9666,22
9667,14
9668,9
9669,11
9670,7
9671,5
9672,7
9673,13
9674,6
9675,15
9676,4
9677,6
9678,8
9679,3
9680,3
9681,24
9682,5
9683,6
9684,11
9685,4
9686,20
9687,13
9688,15
9689,5
9690,4
9691,6
9692,4
9693,13
9694,7
9695,7
9696,11
9697,7
9698,10
9699,12
9700,5
9701,30
9702,14
9703,5
9704,9
9705,6
9706,3
9707,8
9708,9
9709,9
9710,7
9711,6
9712,6
9713,39
9714,4
9715,14
9716,5
9717,3
9718,3
9719,13
9720,12
9721,5
9722,10
9723,6
9724,5
9725,8
9726,5
9727,18
9728,10
9729,4
9730,8
9731,7
9732,6
9733,6
9734,7
9735,3
9736,9
9737,7
9738,5
9739,15
9740,5
9741,17
9742,6
9743,11
9744,8
9745,5
9746,6
9747,10
9748,10
9749,24
9750,5
9751,8
9752,18
9753,9
9754,4
9755,6
9756,5
9757,5
9758,9
9759,5
9760,15
9761,7
9762,8
9763,14
9764,7
9765,31
9766,24
9767,7
9768,12
9769,6
9770,6
9771,18
9772,10
9773,11
9774,9
9775,4
9776,10
9777,7
9778,6
9779,6
9780,33
9781,9
9782,6
9783,10
9784,14
9785,6
9786,10
9787,7
9788,12
9789,9
9790,15
9791,8
9792,6
9793,5
9794,8
9795,13
9796,6
9797,10
9798,7
9799,2
9800,10
9801,5
9802,8
9803,3
9804,9
9805,7
9806,11
9807,6
9808,5
9809,3
9810,11
9811,9
9812,15
9813,23
9814,3
9815,9
9816,13
9817,3
9818,5
9819,7
9820,18
9821,9
9822,12
9823,12
9824,19
9825,11
9826,8
9827,27
9828,3
9829,5
9830,12
9831,5
9832,6
9833,11
9834,21
9835,7
9836,11
9837,8
9838,7
9839,8
9840,6
9841,5
9842,3
9843,4
9844,13
9845,5
9846,12
9847,6
9848,7
9849,5
9850,7
9851,8
9852,21
9853,7
9854,4
9855,6
9856,6
9857,16
9858,18
9859,9
9860,6
9861,8
9862,3
9863,14
9864,10
9865,16
9866,7
9867,7
9868,5
9869,3
9870,12
9871,6
9872,9
9873,8
9874,8
9875,8
9876,6
9877,15
9878,25
9879,6
9880,9
9881,14
9882,8
9883,12
9884,6
9885,15
9886,8
9887,6
9888,10
9889,8
9890,8
9891,5
9892,6
9893,4
9894,8
9895,4
9896,21
9897,6
9898,15
9899,6
9900,5
9901,10
9902,5
9903,12
9904,8
9905,5
9906,9
9907,15
9908,10
9909,20
9910,11
9911,26
9912,3
9913,8
9914,3
9915,5
9916,18
9917,7
9918,13
9919,11
9920,23
9921,9
9922,26
9923,8
9924,12
9925,9
9926,5
9927,20
9928,5
9929,6
9930,7
9931,9
9932,9
9933,5
9934,5
9935,17
9936,8
9937,9
9938,5
9939,16
9940,7
9941,9
9942,7
9943,6
9944,8
9945,8
9946,4
9947,16
9948,16
9949,5
9950,14
9951,4
9952,5
9953,9
9954,5
9955,5
9956,9
9957,26
9958,9
9959,8
9960,10
9961,10
9962,13
9963,9
9964,8
9965,12
9966,2
9967,5
9968,7
9969,7
9970,6
9971,5
9972,3
9973,15
9974,6
9975,5
9976,8
9977,8
9978,13
9979,3
9980,5
9981,6
9982,5
9983,7
9984,2
9985,8
9986,5
9987,7
9988,5
9989,28
9990,5
9991,9
9992,13
9993,15
9994,11
9995,6
9996,5
9997,10
9998,6
9999,7
10000,13
10001,5
10002,19
10003,6
10004,8
10005,11
10006,11
10007,11
10008,5
10009,10
10010,9
10011,9
10012,8
10013,3
10014,5
10015,3
10016,5
10017,10
10018,10
10019,6
10020,8
10021,5
10022,17
10023,6
10024,6
10025,9
10026,5
10027,6
10028,14
10029,6
10030,12
10031,5
10032,5
10033,5
10034,3
10035,7
10036,11
10037,12
10038,13
10039,8
10040,8
10041,7
10042,14
10043,4
10044,9
10045,5
10046,5
10047,3
10048,3
10049,24
10050,5
10051,6
10052,4
10053,5
10054,14
10055,7
10056,7
10057,4
10058,9
10059,2
10060,11
10061,12
10062,19
10063,6
10064,6
10065,7
10066,11
10067,5
10068,19
10069,30
10070,9
10071,15
10072,7
10073,4
10074,6
10075,6
10076,7
10077,6
10078,6
10079,28
10080,23
10081,8
10082,5
10083,8
10084,7
10085,10
10086,7
10087,11
10088,13
10089,8
10090,7
10091,6
10092,19
10093,11
10094,4
10095,5
10096,5
10097,7
10098,9
10099,7
10100,13
10101,9
10102,13
10103,9
10104,3
10105,7
10106,5
10107,8
10108,7
10109,18
10110,5
10111,6
10112,17
10113,6
10114,6
10115,11
10116,13
10117,8
10118,13
10119,4
10120,8
10121,11
10122,8
10123,15
10124,13
10125,5
10126,12
10127,6
10128,5
10129,6
10130,8
10131,21
10132,5
10133,3
10134,17
10135,7
10136,10
10137,8
10138,16
10139,5
10140,5
10141,9
10142,6
10143,5
10144,21
10145,12
10146,5
10147,5
10148,21
10149,32
10150,6
10151,9
10152,12
10153,8
10154,10
10155,9
10156,22
10157,12
10158,6
10159,5
10160,6
10161,6
10162,7
10163,3
10164,6
10165,5
10166,21
10167,8
10168,10
10169,14
10170,10
10171,11
10172,4
10173,6
10174,7
10175,10
10176,5
10177,14
10178,6
10179,8
10180,17
10181,11
10182,7
10183,6
10184,10
10185,5
10186,6
10187,6
10188,5
10189,8
10190,11
10191,5
10192,13
10193,9
10194,9
10195,7
10196,12
10197,6
10198,9
10199,4
10200,4
10201,9
10202,10
10203,13
10204,2
10205,5
10206,8
10207,2
10208,10
10209,5
10210,4
10211,4
10212,8
10213,7
10214,5
10215,10
10216,28
10217,6
10218,20
10219,8
10220,4
10221,9
10222,5
10223,10
10224,5
10225,5
10226,6
10227,10
10228,11
10229,9
10230,30
10231,6
10232,26
10233,5
10234,6
10235,12
10236,5
10237,7
10238,7
10239,6
10240,6
10241,6
10242,9
10243,7
10244,7
10245,6
10246,7
10247,6
10248,11
10249,7
10250,9
10251,14
10252,8
10253,8
10254,36
10255,10
10256,13
10257,5
10258,11
10259,6
10260,7
10261,11
10262,8
10263,6
10264,8
10265,10
10266,9
10267,5
10268,14
10269,11
10270,7
10271,10
10272,6
10273,8
10274,6
10275,16
10276,16
10277,6
10278,4
10279,3
10280,9
10281,4
10282,7
10283,6
10284,10
10285,11
10286,14
10287,10
10288,4
10289,12
10290,16
10291,11
10292,13
10293,5
10294,8
10295,7
10296,17
10297,10
10298,8
10299,5
10300,3
10301,21
10302,15
10303,6
10304,3
10305,5
10306,6
10307,15
10308,14
10309,6
10310,5
10311,6
10312,20
10313,12
10314,7
10315,15
10316,11
10317,7
10318,9
10319,16
10320,9
10321,8
10322,2
10323,28
10324,8
10325,8
10326,10
10327,12
10328,10
10329,11
10330,8
10331,5
10332,12
10333,6
10334,4
10335,5
10336,9
10337,9
10338,10
10339,4
10340,12
10341,7
10342,6
10343,12
10344,14
10345,32
10346,9
10347,7
10348,7
10349,16
10350,8
10351,21
10352,4
10353,11
10354,7
10355,17
10356,8
10357,3
10358,6
10359,5
10360,4
10361,10
10362,12
10363,14
10364,5
10365,3
10366,5
10367,9
10368,9
10369,7
10370,9
10371,8
10372,11
10373,11
10374,6
10375,9
10376,9
10377,11
10378,6
10379,11
10380,10
10381,8
10382,6
10383,7
10384,9
10385,5
10386,13
10387,10
10388,12
10389,12
10390,30
10391,10
10392,9
10393,9
10394,7
10395,7
10396,7
10397,4
10398,6
10399,5
10400,14
10401,9
10402,10
10403,28
10404,7
10405,12
10406,6
10407,5
10408,8
10409,12
10410,17
10411,9
10412,7
10413,16
10414,5
10415,6
10416,16
10417,56
10418,9
10419,9
10420,13
10421,8
10422,3
10423,12
10424,5
10425,11
10426,9
10427,14
10428,22
10429,5
10430,6
10431,5
10432,10
10433,4
10434,14
10435,2
10436,6
10437,3
10438,5
10439,16
10440,5
10441,7
10442,4
10443,10
10444,8
10445,3
10446,5
10447,9
10448,14
10449,3
10450,3
10451,20
10452,13
10453,6
10454,13
10455,7
10456,6
10457,13
10458,15
10459,9
10460,4
10461,15
10462,9
10463,5
10464,11
10465,14
10466,6
10467,6
10468,16
10469,5
10470,5
10471,7
10472,10
10473,6
10474,20
10475,3
10476,4
10477,6
10478,11
10479,10
10480,9
10481,5
10482,10
10483,3
10484,12
10485,5
10486,9
10487,7
10488,4
10489,10
10490,10
10491,3
10492,10
10493,6
10494,6
10495,7
10496,7
10497,7
10498,11
10499,10
10500,8
10501,9
10502,14
10503,4
10504,7
10505,6
10506,6
10507,34
10508,7
10509,13
10510,13
10511,5
10512,9
10513,6
10514,5
10515,19
10516,18
10517,14
10518,6
10519,14
10520,6
10521,7
10522,12
10523,8
10524,11
10525,13
10526,9
10527,6
10528,7
10529,7
10530,11
10531,16
10532,7
10533,14
10534,5
10535,7
10536,9
10537,4
10538,10
10539,7
10540,5
10541,11
10542,4
10543,6
10544,5
10545,5
10546,7
10547,6
10548,21
10549,13
10550,7
10551,11
10552,5
10553,11
10554,6
10555,6
10556,7
10557,8
10558,4
10559,4
10560,5
10561,14
10562,19
10563,7
10564,14
10565,6
10566,7
10567,5
10568,30
10569,13
10570,5
10571,13
10572,8
10573,13
10574,9
10575,6
10576,4
10577,9
10578,5
10579,4
10580,6
10581,5
10582,10
10583,9
10584,7
10585,4
10586,21
10587,16
10588,5
10589,10
10590,9
10591,8
10592,5
10593,12
10594,10
10595,6
10596,4
10597,23
10598,5
10599,16
10600,8
10601,8
10602,7
10603,7
10604,3
10605,7
10606,9
10607,6
10608,7
10609,10
10610,6
10611,10
10612,4
10613,7
10614,10
10615,4
10616,5
10617,5
10618,4
10619,11
10620,10
10621,5
10622,5
10623,8
10624,6
10625,7
10626,5
10627,19
10628,5
10629,7
10630,9
10631,32
10632,29
10633,16
10634,6
10635,9
10636,7
10637,4
10638,26
10639,11
10640,34
10641,11
10642,5
10643,7
10644,15
10645,8
10646,5
10647,7
10648,11
10649,8
10650,14
10651,4
10652,7
10653,5
10654,12
10655,21
10656,7
10657,5
10658,8
10659,2
10660,8
10661,19
10662,16
10663,6
10664,10
10665,12
10666,2
10667,8
10668,5
10669,5
10670,9
10671,59
10672,5
10673,10
10674,30
10675,6
10676,11
10677,5
10678,11
10679,14
10680,10
10681,23
10682,6
10683,7
10684,38
10685,5
10686,4
10687,45
10688,7
10689,5
10690,17
10691,9
10692,5
10693,5
10694,5
10695,5
10696,8
10697,8
10698,10
10699,3
10700,9
10701,9
10702,6
10703,6
10704,8
10705,9
10706,8
10707,7
10708,4
10709,8
10710,8
10711,7
10712,12
10713,5
10714,7
10715,7
10716,11
10717,15
10718,16
10719,6
10720,8
10721,14
10722,5
10723,8
10724,5
10725,19
10726,6
10727,9
10728,17
10729,6
10730,21
10731,11
10732,13
10733,6
10734,6
10735,7
10736,5
10737,8
10738,19
10739,13
10740,19
10741,7
10742,5
10743,10
10744,7
10745,8
10746,6
10747,8
10748,9
10749,8
10750,11
10751,11
10752,9
10753,5
10754,7
10755,6
10756,11
10757,6
10758,14
10759,9
10760,12
10761,12
10762,2
10763,8
10764,8
10765,14
10766,7
10767,6
10768,5
10769,6
10770,33
10771,14
10772,8
10773,9
10774,5
10775,27
10776,20
10777,7
10778,8
10779,4
10780,12
10781,5
10782,1
10783,9
10784,7
10785,14
10786,6
10787,8
10788,12
10789,8
10790,7
10791,13
10792,12
10793,9
10794,8
10795,10
10796,3
10797,5
10798,7
10799,7
10800,8
10801,8
10802,9
10803,12
10804,5
10805,6
10806,6
10807,9
10808,9
10809,4
10810,5
10811,8
10812,6
10813,8
10814,5
10815,5
10816,5
10817,6
10818,3
10819,12
10820,7
10821,13
10822,6
10823,6
10824,21
10825,22
10826,9
10827,5
10828,10
10829,13
10830,8
10831,10
10832,8
10833,21
10834,4
10835,6
10836,6
10837,7
10838,8
10839,13
10840,33
10841,16
10842,6
10843,4
10844,5
10845,5
10846,22
10847,9
10848,5
10849,8
10850,7
10851,9
10852,4
10853,7
10854,11
10855,37
10856,6
10857,7
10858,4
10859,18
10860,3
10861,3
10862,13
10863,7
10864,6
10865,11
10866,7
10867,9
10868,13
10869,9
10870,7
10871,11
10872,4
10873,13
10874,17
10875,2
10876,15
10877,8
10878,3
10879,13
10880,3
10881,10
10882,14
10883,7
10884,6
10885,5
10886,6
10887,7
10888,5
10889,6
10890,6
10891,13
10892,9
10893,6
10894,4
10895,7
10896,10
10897,10
10898,8
10899,9
10900,21
10901,10
10902,7
10903,20
10904,8
10905,7
10906,3
10907,14
10908,6
10909,17
10910,9
10911,14
10912,12
10913,8
10914,12
10915,22
10916,9
10917,8
10918,5
10919,9
10920,18
10921,7
10922,10
10923,3
10924,8
10925,11
10926,10
10927,26
10928,9
10929,6
10930,9
10931,8
10932,8
10933,15
10934,7
10935,12
10936,7
10937,5
10938,6
10939,8
10940,5
10941,5
10942,5
10943,5
10944,6
10945,6
10946,3
10947,7
10948,8
10949,13
10950,12
10951,22
10952,14
10953,7
10954,6
10955,12
10956,8
10957,8
10958,16
10959,8
10960,25
10961,7
10962,7
10963,7
10964,4
10965,5
10966,5
10967,6
10968,8
10969,21
10970,8
10971,8
10972,16
10973,13
10974,7
10975,6
10976,5
10977,5
10978,8
10979,8
10980,8
10981,6
10982,6
10983,9
10984,8
10985,6
10986,29
10987,4
10988,6
10989,13
10990,6
10991,18
10992,31
10993,5
10994,13
10995,5
10996,3
10997,12
10998,11
10999,4
11000,8
11001,7
11002,7
11003,12
11004,5
11005,8
11006,20
11007,6
11008,12
11009,9
11010,6
11011,9
11012,3
11013,10
11014,49
11015,3
11016,8
11017,9
11018,10
11019,17
11020,6
11021,4
11022,5
11023,7
11024,9
11025,10
11026,6
11027,6
11028,8
11029,5
11030,9
11031,12
11032,8
11033,12
11034,5
11035,11
11036,14
11037,8
11038,9
11039,5
11040,6
11041,7
11042,6
11043,5
11044,8
11045,7
11046,11
11047,6
11048,15
11049,17
11050,11
11051,5
11052,6
11053,4
11054,23
11055,7
11056,7
11057,12
11058,6
11059,5
11060,5
11061,6
11062,6
11063,9
11064,22
11065,7
11066,12
11067,5
11068,5
11069,15
11070,6
11071,9
11072,13
11073,11
11074,8
11075,5
11076,5
11077,4
11078,5
11079,6
11080,9
11081,7
11082,9
11083,7
11084,9
11085,15
11086,3
11087,7
11088,44
11089,11
11090,5
11091,4
11092,4
11093,10
11094,13
11095,6
11096,9
11097,14
11098,7
11099,3
11100,10
11101,11
11102,5
11103,10
11104,5
11105,2
11106,5
11107,8
11108,5
11109,47
11110,13
11111,6
11112,30
11113,13
11114,8
11115,23
11116,8
11117,4
11118,7
11119,8
11120,5
11121,6
11122,6
11123,8
11124,6
11125,4
11126,7
11127,9
11128,8
11129,6
11130,20
11131,5
11132,11
11133,8
11134,9
11135,9
11136,9
11137,13
11138,7
11139,7
11140,11
11141,7
11142,31
11143,5
11144,10
11145,10
11146,12
11147,5
11148,12
11149,8
11150,19
11151,5
11152,6
11153,20
11154,3
11155,7
11156,11
11157,8
11158,4
11159,10
11160,14
11161,12
11162,7
11163,8
11164,13
11165,6
11166,6
11167,6
11168,7
11169,7
11170,23
11171,18
11172,4
11173,6
11174,10
11175,9
11176,6
11177,14
11178,4
11179,5
11180,9
11181,23
11182,10
11183,9
11184,14
11185,4
11186,3
11187,5
11188,4
11189,7
11190,8
11191,4
11192,22
11193,6
11194,12
11195,2
11196,16
11197,16
11198,9
11199,15
11200,7
11201,5
11202,9
11203,8
11204,13
11205,14
11206,10
11207,5
11208,30
11209,6
11210,5
11211,13
11212,10
11213,7
11214,6
11215,6
11216,6
11217,12
11218,10
11219,5
11220,10
11221,12
11222,6
11223,8
11224,7
11225,6
11226,7
11227,15
11228,12
11229,6
11230,5
11231,5
11232,3
11233,35
11234,6
11235,9
11236,8
11237,10
11238,14
11239,8
11240,4
11241,3
11242,16
11243,6
11244,9
11245,17
11246,4
11247,3
11248,6
11249,4
11250,5
11251,5
11252,13
11253,7
11254,5
11255,9
11256,13
11257,3
11258,26
11259,6
11260,14
11261,18
11262,24
11263,17
11264,3
11265,11
11266,11
11267,17
11268,9
11269,18
11270,7
11271,16
11272,5
11273,10
11274,12
11275,6
11276,7
11277,10
11278,7
11279,7
11280,4
11281,13
11282,12
11283,23
11284,4
11285,6
11286,21
11287,3
11288,14
11289,5
11290,3
11291,12
11292,5
11293,10
11294,8
11295,8
11296,5
11297,5
11298,32
11299,7
11300,6
11301,9
11302,5
11303,23
11304,4
11305,9
11306,7
11307,17
11308,8
11309,8
11310,32
11311,11
11312,7
11313,9
11314,5
11315,13
11316,5
11317,5
11318,6
11319,12
11320,6
11321,5
11322,6
11323,12
11324,4
11325,7
11326,5
11327,6
11328,8
11329,9
11330,14
11331,6
11332,9
11333,8
11334,5
11335,9
11336,14
11337,5
11338,8
11339,7
11340,7
11341,3
11342,33
11343,6
11344,31
11345,4
11346,6
11347,11
11348,14
11349,4
11350,7
11351,9
11352,9
11353,6
11354,6
11355,5
11356,6
11357,57
11358,6
11359,4
11360,9
11361,6
11362,11
11363,14
11364,8
11365,12
11366,17
11367,7
11368,7
11369,11
