,SB
545,0.0036209928803145885
546,0.00019071913266088814
547,0.0014704486820846796
548,3.4099343793059234e-06
549,4.387526928439911e-07
550,0.002756468253210187
551,9.055732448359777e-07
552,0.07436904311180115
553,8.547637844458222e-05
554,0.0010124270338565111
555,9.582468010194134e-06
556,0.047440554946660995
557,0.0036374349147081375
558,0.001248053042218089
559,0.00021371408365666866
560,0.0019080755300819874
561,2.5396451746928506e-05
562,0.00023498553491663188
563,0.09381280839443207
564,0.00016734696691855788
565,0.0003897542192135006
566,0.0003928167570848018
567,0.00164948555175215
568,1.0121628974957275e-06
569,0.00021206773817539215
570,0.0019566970877349377
571,2.8592019418738346e-08
572,3.1177912660496077e-06
573,0.0002864155685529113
574,0.000143204175401479
575,5.3282790759112686e-05
576,0.4707777500152588
577,0.0011864092666655779
578,0.0009130436810664833
579,1.1981718671449926e-05
580,1.0650105650711339e-05
581,1.2313828847254626e-05
582,9.26079010241665e-05
583,0.03652668371796608
584,7.696752436459064e-05
585,2.678199962247163e-05
586,0.0001464121014578268
587,2.053125882639506e-07
588,1.6798735487100203e-06
589,0.00011057531810365617
590,3.156675063564762e-07
591,0.0013163323746994138
592,0.0003666909469757229
593,0.005693330429494381
594,2.3273132683243603e-05
595,0.0006076717399992049
596,2.375452640990261e-05
597,2.9505245038308203e-05
598,8.290065125038382e-06
599,1.9378820070414804e-05
600,0.001914267078973353
601,0.0002670646645128727
602,8.600394357927144e-05
603,3.7746904126834124e-06
604,0.0018741623498499393
605,1.631752820685506e-05
606,2.5886372441163985e-06
607,4.565078484120022e-07
608,4.617948070517741e-05
609,0.00019911493291147053
610,9.850630704022478e-06
611,0.06419574469327927
612,0.012368269264698029
613,0.0011697702575474977
614,3.382244540262036e-05
615,9.219967068929691e-06
616,8.848695870256051e-06
617,0.0003181456122547388
618,1.5803956557647325e-05
619,1.7605191970915257e-08
620,3.9251503380910435e-08
621,0.0009715954074636102
622,0.00014317999011836946
623,1.3915429917688016e-05
624,0.0009461147710680962
625,3.5941192777499964e-07
626,0.0029808992985635996
627,0.07848530262708664
628,6.976911390665919e-05
629,0.014852628111839294
630,2.638613977978821e-06
631,6.846945552752004e-07
632,0.00011496994557091966
633,3.6980451113777235e-05
634,0.01640818640589714
635,0.011107322759926319
636,0.0011237331200391054
637,0.04790312796831131
638,8.531911589670926e-05
639,4.804865238838829e-05
640,0.005459910724312067
641,9.79071757001293e-08
642,6.164275987430301e-07
643,3.2461770160807646e-07
644,0.0001990685996133834
645,0.0033171758987009525
646,3.2368694519391283e-05
647,2.5989672849391354e-06
648,0.0015191447455435991
649,1.7385680621373467e-05
650,0.0005652058171108365
651,4.0069575334200636e-05
652,0.0002809269935823977
653,8.817131856631022e-06
654,6.2391663959715515e-06
655,0.0008316314779222012
656,0.0029093429911881685
657,1.3976149375594105e-06
658,0.22432851791381836
659,2.294570549565833e-05
660,0.000967165338806808
661,7.39163397156517e-06
662,0.01397908478975296
663,2.5700836658870685e-07
664,0.00021456097601912916
665,5.0088314310414717e-05
666,2.607011811051052e-05
667,0.0005921337869949639
668,0.00028513764846138656
669,0.010411228984594345
670,0.0006868282798677683
671,0.00014151932555250823
672,0.000231048499699682
673,3.2146108424058184e-06
674,8.124735728642918e-08
675,0.00011564622400328517
676,5.314794907462783e-05
677,1.217007252307667e-06
678,9.174383563959054e-08
679,0.0003888552018906921
680,6.368217873387039e-05
681,0.015187992714345455
682,0.001218508929014206
683,0.00012490084918681532
684,0.00023506756406277418
685,0.03378703445196152
686,0.00017328481771983206
687,0.007305453531444073
688,0.0014958742540329695
689,0.0015901358565315604
690,1.427658207830973e-05
691,9.94072797766421e-06
692,3.9525968986708904e-07
693,1.3884344298276119e-05
694,1.0413680229248712e-07
695,0.0013780415756627917
696,0.006963158491998911
697,1.7401281411366654e-06
698,0.0007209917530417442
699,0.001997892279177904
700,5.4826182349643204e-06
701,0.001574445515871048
702,5.881776814931072e-06
703,4.473965600482188e-05
704,2.334631426492706e-05
705,4.286652711016359e-06
706,0.0022134664468467236
707,0.0001373705017613247
708,0.0025675019714981318
709,0.004256509710103273
710,7.353718274316634e-07
711,0.000690879940520972
712,7.048927363939583e-05
713,0.00011505033762659878
714,3.713662954396568e-05
715,0.007223769091069698
716,4.95301719638519e-05
717,0.0008344477973878384
718,0.0002726150269154459
719,4.003416688647121e-05
720,2.8410292998160003e-06
721,0.00016448466340079904
722,3.6359379009809345e-05
723,0.025953972712159157
724,1.7105403458117507e-05
725,0.0019024382345378399
726,0.037697065621614456
727,7.152649777708575e-05
728,0.0008759524207562208
729,1.0828807717189193e-06
730,0.0012444766471162438
731,3.0114082619547844e-05
732,8.590725883550476e-06
733,5.587181931332452e-06
734,5.8692236052593216e-05
735,4.3727396814574604e-07
736,7.37673690309748e-05
737,7.60772090870887e-05
738,8.756349529903673e-07
739,9.67796404438559e-06
740,1.4658546660939464e-06
741,1.0577373359410558e-06
742,0.0005449973978102207
743,0.0002259549219161272
744,4.4295193220023066e-05
745,2.3342552594840527e-05
746,0.004738784860819578
747,0.024234989657998085
748,0.0019769310019910336
749,0.0020138078834861517
750,5.3795109124621376e-05
751,0.0005868143052794039
752,6.612852303078398e-06
753,0.0007315967231988907
754,0.0009965569479390979
755,5.910437721468043e-06
756,2.73417081189109e-05
757,0.00046299162204377353
758,0.00022452133998740464
759,0.00015591045666951686
760,5.555825191549957e-05
761,1.0024313269241247e-05
762,0.0007655290537513793
763,0.0002377196360612288
764,0.0026701425667852163
765,1.5159512258833274e-06
766,0.11482207477092743
767,2.35810534832126e-06
768,0.00023943746055010706
769,0.0001034732922562398
770,0.0002000181848416105
771,6.95756243658252e-05
772,0.0003435923426877707
773,3.993426071247086e-05
774,0.00011042662663385272
775,3.804150765063241e-06
776,0.00029851123690605164
777,4.95135500386823e-05
778,2.18625109482673e-06
779,0.0006081291940063238
780,0.0009368309983983636
781,0.00045056507224217057
782,6.993165152380243e-05
783,0.009502336382865906
784,0.014121875166893005
785,6.476211069639248e-07
786,7.998564251465723e-05
787,0.030440589413046837
788,0.001029719365760684
789,0.008544362150132656
790,7.8871846653783e-07
791,1.1207073384866817e-06
792,0.00034873580443672836
793,1.5621013517375104e-05
794,0.0024749692529439926
795,0.00037253511254675686
796,0.00014224254118744284
797,0.0007634311332367361
798,0.03403318300843239
799,0.0003038057475350797
800,0.0001504524116171524
801,0.03313553333282471
802,1.1300343430775683e-05
803,0.000587250164244324
804,0.0001367556251352653
805,6.40484067844227e-05
806,6.529377424158156e-05
807,2.917196979979053e-06
808,0.15744541585445404
809,6.811710591136944e-07
810,0.012002311646938324
811,0.01599298231303692
812,0.0001692577643552795
813,0.00018948758952319622
814,1.921251424619186e-08
815,3.2382402423536405e-05
816,4.6472919734696916e-07
817,0.3266938030719757
818,0.00035603358992375433
819,0.0009213366429321468
820,0.00033694953890517354
821,0.00608814787119627
822,0.0056833541020751
823,0.0009007392218336463
824,2.0717543236514757e-07
825,2.9190712780291506e-07
826,1.8404076627120958e-06
827,7.74208274378907e-06
828,0.00022041989723220468
829,3.101930360571714e-06
830,0.0001457140751881525
831,1.532547230453929e-06
832,0.00683656195178628
833,0.15639087557792664
834,0.00011938916577491909
835,0.00476148072630167
836,0.004124433267861605
837,0.0335310734808445
838,0.002031636657193303
839,6.622410728596151e-05
840,1.4045596799405757e-05
841,0.0024127259384840727
842,0.0001128545482060872
843,0.0001958272623596713
844,6.173409161647214e-08
845,0.0012047275668010116
846,0.0032759930472820997
847,3.8221056456677616e-05
848,0.002194684464484453
849,0.00018468304187990725
850,0.0001567339786561206
851,7.26559228496626e-05
852,0.0018687795381993055
853,0.0029115413781255484
854,0.0005586803890764713
855,2.2751048618374625e-06
856,0.0002627024077810347
857,9.30784153752029e-05
858,1.3927842701377813e-05
859,0.001469693728722632
860,9.81652283371659e-06
861,6.309608579613268e-05
862,8.25669412733987e-05
863,2.316240852451301e-06
864,0.0004929921124130487
865,3.594805457396433e-05
866,9.153334872280539e-07
867,0.00010053719597635791
868,8.112406794680282e-05
869,0.002407835563644767
870,0.0001078046188922599
871,0.010414818301796913
872,0.0007605005521327257
873,0.0011847821297124028
874,0.000224246148718521
875,0.008237221278250217
876,6.2306871768669225e-06
877,6.393437615770381e-06
878,0.0021963866893202066
879,0.07790874689817429
880,0.012507589533925056
881,3.1112525903154165e-05
882,0.018655506893992424
883,0.0006215811590664089
884,0.008615254424512386
885,1.724830980265324e-07
886,3.435334974710713e-06
887,6.149148248368874e-06
888,0.0006543640629388392
889,0.0007677270914427936
890,2.4358851078432053e-06
891,3.9257891330635175e-05
892,0.00012524724297691137
893,5.374916145228781e-05
894,9.995736718337866e-07
895,0.01358316745609045
896,0.04202974960207939
897,0.002689722226932645
898,0.00014885197742842138
899,0.01262618973851204
900,0.0004761878226418048
901,0.0010502029908820987
902,0.0026515370700508356
903,6.161584315123037e-05
904,0.0022622954566031694
905,0.01492107193917036
906,1.670565143285785e-05
907,0.004975350573658943
908,0.004138511139899492
909,0.0005414492334239185
910,0.0025715306401252747
911,0.00023834595049265772
912,0.00030047513428144157
913,7.681397983105853e-05
914,0.0008070783223956823
915,0.01128093060106039
916,0.0015989632811397314
917,5.3975096392377964e-08
918,0.0007224619621410966
919,0.0006947044166736305
920,0.010134868323802948
921,6.295585386340008e-09
922,5.0325561460340396e-05
923,0.0008736244053579867
924,0.0009371160413138568
925,6.885960465297103e-05
926,1.7332902643829584e-05
927,0.00017219377332367003
928,0.0011225681519135833
929,0.0008881554240360856
930,0.35313287377357483
931,5.779904199698649e-07
932,2.0785630567843327e-06
933,0.0006493726978078485
934,0.0006481445743702352
935,1.7622336599742994e-05
936,2.333814336452633e-05
937,0.00043226059642620385
938,0.0004040519124828279
939,0.024808760732412338
940,7.193201599875465e-05
941,0.021337218582630157
942,0.0044520460069179535
943,0.0002532431681174785
944,2.2876083676237613e-06
945,1.7966031009564176e-05
946,1.230769868243442e-07
947,0.009851871989667416
948,0.11589039862155914
949,1.4876291970722377e-05
950,0.025700390338897705
951,4.787699072039686e-05
952,0.0001662355789449066
953,8.742690260987729e-05
954,0.0009202731889672577
955,1.855584378063213e-05
956,0.0002516338136047125
957,0.0018161635380238295
958,9.337545634480193e-07
959,3.48771209246479e-05
960,2.2046855519874953e-05
961,4.817462013306795e-06
962,3.2465568438055925e-06
963,4.4156388412375236e-07
964,6.998643220867962e-05
965,1.4026388271304313e-05
966,3.053663022001274e-05
967,0.0005616072448901832
968,2.439089428207808e-07
969,1.373746840727108e-06
970,1.618848386897298e-06
971,0.007142872083932161
972,2.3154536393121816e-05
973,1.499964673712384e-05
974,0.2696053087711334
975,1.9482768038869835e-06
976,5.751606295234524e-06
977,2.3701629743300145e-06
978,3.56397222844862e-08
979,0.0001590009924257174
980,0.0008070117328315973
981,4.677674496633699e-07
982,7.691663995501585e-06
983,1.2461689038900658e-05
984,0.0573107935488224
985,1.8756178178591654e-05
986,0.010693565011024475
987,0.17816337943077087
988,3.759235823963536e-06
989,0.0047646742314100266
990,0.06126168742775917
991,0.0036044346634298563
992,0.0015159419272094965
993,0.13594111800193787
994,0.011180260218679905
995,1.598344897502102e-05
996,0.0003313005727250129
997,0.000244486378505826
998,0.0016472728457301855
999,7.242258288897574e-05
1000,0.001048229867592454
1001,2.764229975582566e-05
1002,0.00028948404360562563
1003,2.1086927404212474e-07
1004,0.00852428749203682
1005,7.532653398811817e-05
1006,1.4943868791306159e-06
1007,3.4839158615795895e-05
1008,1.197537244479463e-06
1009,0.0009804730070754886
1010,0.0009772384073585272
1011,5.341002520253824e-07
1012,0.010548897087574005
1013,3.049793662057709e-08
1014,0.02116287313401699
1015,1.3537354561776738e-06
1016,0.005341074429452419
1017,0.00019527840777300298
1018,0.0014922658447176218
1019,4.7430321501451544e-06
1020,5.852508365933318e-06
1021,9.362512400912237e-07
1022,5.64747226761142e-09
1023,0.0002189380902564153
1024,1.0192607987846714e-05
1025,1.3371704881137703e-06
1026,3.3160449675051495e-05
1027,9.345803846372291e-05
1028,0.00015356899530161172
1029,1.3013290299568325e-05
1030,0.00033698201877996325
1031,0.00010861265036510304
1032,0.0004830238176509738
1033,5.851087917108089e-05
1034,6.8720466515515e-05
1035,0.00022639647067990154
1036,3.139373438898474e-05
1037,0.0021568904630839825
1038,9.697554924059659e-05
1039,0.0002363655366934836
1040,5.305114882503403e-06
1041,0.0006840947899036109
1042,2.8213689802214503e-05
1043,0.007570622023195028
1044,0.0011783294612541795
1045,0.010029038414359093
1046,0.0016913514118641615
1047,3.2433167689305265e-06
1048,0.0014689923264086246
1049,3.1548438528261613e-06
1050,0.0019849694799631834
1051,0.000458711787359789
1052,0.0018633001018315554
1053,0.035836778581142426
1054,0.18136975169181824
1055,2.957626463739871e-07
1056,1.9404950535317766e-07
1057,0.07484780251979828
1058,0.0220637209713459
1059,3.0576728022424504e-05
1060,4.578062089422019e-07
1061,7.447305961250095e-06
1062,2.302677239640616e-05
1063,0.0008846442797221243
1064,7.686468597967178e-05
1065,4.240717316861264e-06
1066,0.00039338693022727966
1067,0.0017840377986431122
1068,8.425349369645119e-05
1069,0.0014552160864695907
1070,0.0005356443580240011
1071,3.0358374715433456e-05
1072,8.162990707205608e-05
1073,0.00022151337179820985
1074,0.1042482852935791
1075,0.00762964179739356
1076,3.147833638195152e-07
1077,1.0332680176361464e-05
1078,2.2192007236299105e-05
1079,0.0001263067388208583
1080,0.0001911267900140956
1081,9.496330312686041e-05
1082,8.35989396819059e-07
1083,0.00022701719717588276
1084,0.0010474588489159942
1085,0.0018338350346311927
1086,2.4265769752673805e-05
1087,0.002489423379302025
1088,7.927491969894618e-05
