,atds
1638,0.5101
1639,0.5209
1640,0.5487
1641,0.5519
1642,0.4818
1643,0.4686
1644,0.5468
1645,0.5096
1646,0.561
1647,0.5187
1648,0.5758
1649,0.5665
1650,0.5203
1651,0.5576
1652,0.5797
1653,0.516
1654,0.5152
1655,0.5552
1656,0.5337
1657,0.589
1658,0.5403
1659,0.5843
1660,0.5577
1661,0.5836
1662,0.5611
1663,0.5598
1664,0.5488
1665,0.59
1666,0.5691
1667,0.4665
1668,0.5768
1669,0.5584
1670,0.5211
1671,0.5109
1672,0.5497
1673,0.522
1674,0.5844
1675,0.5881
1676,0.5132
1677,0.5738
1678,0.5539
1679,0.5627
1680,0.5573
1681,0.5892
1682,0.5466
1683,0.5618
1684,0.5204
1685,0.5326
1686,0.5375
1687,0.6002
1688,0.5518
1689,0.4816
1690,0.5294
1691,0.5804
1692,0.5184
1693,0.4925
1694,0.5959
1695,0.5762
1696,0.5508
1697,0.5238
1698,0.5855
1699,0.5919
1700,0.5855
1701,0.5133
1702,0.5814
1703,0.6033
1704,0.5995
1705,0.5426
1706,0.6129
1707,0.5004
1708,0.5304
1709,0.5507
1710,0.451
1711,0.5778
1712,0.6079
1713,0.5445
1714,0.5194
1715,0.5647
1716,0.5509
1717,0.5571
1718,0.5679
1719,0.5289
1720,0.5054
1721,0.5892
1722,0.5387
1723,0.485
1724,0.5847
1725,0.5415
1726,0.5554
1727,0.5617
1728,0.5229
1729,0.5468
1730,0.535
1731,0.5702
1732,0.5258
1733,0.554
1734,0.5261
1735,0.557
1736,0.563
1737,0.5098
1738,0.6012
1739,0.5265
1740,0.5729
1741,0.5916
1742,0.5239
1743,0.5359
1744,0.5079
1745,0.5877
1746,0.5923
1747,0.5396
1748,0.5586
1749,0.5331
1750,0.5628
1751,0.5539
1752,0.5553
1753,0.5268
1754,0.5614
1755,0.5338
1756,0.5724
1757,0.5414
1758,0.5626
1759,0.5313
1760,0.5621
1761,0.5951
1762,0.5702
1763,0.5389
1764,0.5235
1765,0.5978
1766,0.5829
1767,0.5399
1768,0.5799
1769,0.5082
1770,0.579
1771,0.5412
1772,0.5681
1773,0.5345
1774,0.604
1775,0.5664
1776,0.5144
1777,0.5455
1778,0.573
1779,0.5427
1780,0.5502
1781,0.5606
1782,0.528
1783,0.4983
1784,0.505
1785,0.5587
1786,0.5412
1787,0.58
1788,0.5564
1789,0.5213
1790,0.496
1791,0.5763
1792,0.5654
1793,0.5223
1794,0.5791
1795,0.4833
1796,0.5846
1797,0.5667
1798,0.4026
1799,0.5202
1800,0.557
1801,0.5455
1802,0.548
1803,0.5394
1804,0.5936
1805,0.5816
1806,0.544
1807,0.5813
1808,0.5607
1809,0.5447
1810,0.5608
1811,0.5695
1812,0.5372
1813,0.5568
1814,0.5548
1815,0.5598
1816,0.5766
1817,0.5642
1818,0.593
1819,0.5488
1820,0.471
1821,0.5329
1822,0.5766
1823,0.5582
1824,0.4912
1825,0.5129
1826,0.5539
1827,0.5793
1828,0.599
1829,0.5319
1830,0.5059
1831,0.5228
1832,0.5703
1833,0.5229
1834,0.54
1835,0.6017
1836,0.576
1837,0.5518
1838,0.5717
1839,0.5395
1840,0.5496
1841,0.5063
1842,0.5168
1843,0.4709
1844,0.5319
1845,0.5425
1846,0.4824
1847,0.5176
1848,0.5303
1849,0.5228
1850,0.4818
1851,0.5983
1852,0.5066
1853,0.5166
1854,0.4884
1855,0.5766
1856,0.5797
1857,0.5213
1858,0.4939
1859,0.5112
1860,0.4907
1861,0.5203
1862,0.5724
1863,0.5606
1864,0.4818
1865,0.4923
1866,0.5788
1867,0.5152
1868,0.5393
1869,0.5434
1870,0.5401
1871,0.5223
1872,0.572
1873,0.5946
1874,0.5803
1875,0.5563
1876,0.5652
1877,0.5463
1878,0.5671
1879,0.5404
1880,0.5532
1881,0.5681
1882,0.6032
1883,0.5659
1884,0.5845
1885,0.5423
1886,0.5689
1887,0.4858
1888,0.4987
1889,0.5837
1890,0.5585
1891,0.5931
1892,0.5443
1893,0.6054
1894,0.5892
1895,0.533
