,rank
8593,5
8594,6
8595,4
8596,8
8597,4
8598,6
8599,6
8600,6
8601,7
8602,8
8603,1
8604,2
8605,4
8606,5
8607,9
8608,9
8609,6
8610,5
8611,6
8612,8
8613,5
8614,6
8615,5
8616,4
8617,12
8618,5
8619,4
8620,10
8621,4
8622,6
8623,3
8624,4
8625,6
8626,6
8627,5
8628,4
8629,7
8630,8
8631,6
8632,4
8633,12
8634,5
8635,6
8636,5
8637,4
8638,9
8639,7
8640,8
8641,3
8642,7
8643,6
8644,9
8645,6
8646,7
8647,3
8648,5
8649,3
8650,6
8651,6
8652,6
8653,7
8654,6
8655,3
8656,8
8657,9
8658,7
8659,5
8660,7
8661,4
8662,5
8663,10
8664,8
8665,2
8666,13
8667,6
8668,3
8669,7
8670,7
8671,3
8672,7
8673,5
8674,6
8675,3
8676,3
8677,8
8678,10
8679,7
8680,10
8681,7
8682,4
8683,6
8684,6
8685,7
8686,4
8687,7
8688,3
8689,1
8690,7
8691,6
8692,5
8693,6
8694,4
8695,4
8696,6
8697,9
8698,7
8699,4
8700,7
8701,4
8702,6
8703,7
8704,11
8705,8
8706,4
8707,7
8708,7
8709,7
8710,3
8711,7
8712,4
8713,7
8714,7
8715,4
8716,5
8717,5
8718,6
8719,10
8720,5
8721,3
8722,2
8723,7
8724,5
8725,7
8726,4
8727,5
8728,5
8729,5
8730,9
8731,7
8732,7
8733,5
8734,3
8735,9
8736,8
8737,10
8738,4
8739,4
8740,6
8741,11
8742,7
8743,6
8744,4
8745,6
8746,5
8747,5
8748,11
8749,6
8750,6
8751,4
8752,6
8753,5
8754,8
8755,8
8756,5
8757,4
8758,4
8759,6
8760,9
8761,5
8762,7
8763,5
8764,8
8765,3
8766,10
8767,7
8768,6
8769,6
8770,8
8771,6
8772,8
8773,2
8774,9
8775,7
8776,7
8777,5
8778,6
8779,7
8780,6
8781,4
8782,8
8783,6
8784,9
8785,9
8786,5
8787,7
8788,8
8789,7
8790,2
8791,7
8792,5
8793,8
8794,7
8795,7
8796,4
8797,4
8798,9
8799,5
8800,7
8801,6
8802,24
8803,4
8804,2
8805,7
8806,9
8807,7
8808,10
8809,4
8810,8
8811,6
8812,5
8813,10
8814,8
8815,11
8816,9
8817,7
8818,6
8819,7
8820,5
8821,8
8822,7
8823,4
8824,6
8825,7
8826,3
8827,4
8828,8
8829,3
8830,6
8831,9
8832,6
8833,5
8834,11
8835,6
8836,7
8837,4
8838,4
8839,7
8840,6
8841,7
8842,7
8843,4
8844,7
8845,8
8846,7
8847,7
8848,7
8849,3
8850,6
8851,7
8852,6
8853,3
8854,6
8855,4
8856,12
8857,3
8858,5
8859,12
8860,8
8861,5
8862,4
8863,5
8864,5
8865,9
8866,4
8867,3
8868,7
8869,7
8870,8
8871,7
8872,5
8873,6
8874,6
8875,3
8876,4
8877,7
8878,5
8879,5
8880,7
8881,6
8882,4
8883,5
8884,7
8885,5
8886,4
8887,9
8888,6
8889,7
8890,10
8891,7
8892,6
8893,5
8894,4
8895,3
8896,6
8897,4
8898,7
8899,3
8900,9
8901,6
8902,7
8903,3
8904,7
8905,9
8906,7
8907,7
8908,5
8909,6
8910,8
8911,12
8912,8
8913,4
8914,5
8915,3
8916,4
8917,4
8918,4
8919,4
8920,4
8921,6
8922,5
8923,6
8924,2
8925,6
8926,6
8927,8
8928,5
8929,5
8930,7
8931,13
8932,6
8933,9
8934,10
8935,7
8936,8
8937,6
8938,9
8939,7
8940,6
8941,5
8942,4
8943,8
8944,6
8945,6
8946,6
8947,7
8948,8
8949,5
8950,4
8951,8
8952,7
8953,9
8954,5
8955,7
8956,8
8957,3
8958,7
8959,7
8960,8
8961,3
8962,5
8963,4
8964,6
8965,8
8966,4
8967,7
8968,7
8969,6
8970,4
8971,7
8972,9
8973,7
8974,6
8975,3
8976,5
8977,9
8978,6
8979,9
8980,7
8981,9
8982,7
8983,10
8984,5
8985,4
8986,7
8987,4
8988,5
8989,6
8990,4
8991,7
8992,8
8993,6
8994,5
8995,6
8996,7
8997,6
8998,5
8999,3
9000,12
9001,5
9002,7
9003,3
9004,7
9005,11
9006,6
9007,7
9008,5
9009,3
9010,3
9011,6
9012,3
9013,5
9014,8
9015,9
9016,5
9017,8
9018,2
9019,5
9020,7
9021,11
9022,9
9023,3
9024,6
9025,7
9026,6
9027,8
9028,4
9029,8
9030,7
9031,7
9032,6
9033,4
9034,5
9035,10
9036,6
9037,4
9038,5
9039,6
9040,2
9041,7
9042,8
9043,7
9044,7
9045,7
9046,3
9047,12
9048,7
9049,7
9050,6
9051,3
9052,9
9053,6
9054,6
9055,7
9056,10
9057,7
9058,6
9059,7
9060,7
9061,5
9062,10
9063,7
9064,3
9065,4
9066,6
9067,5
9068,6
9069,4
9070,9
9071,4
9072,6
9073,7
9074,7
9075,5
9076,6
9077,7
9078,3
9079,4
9080,6
9081,13
9082,11
9083,2
9084,9
9085,5
9086,7
9087,5
9088,2
9089,4
9090,3
9091,5
9092,6
9093,5
9094,2
9095,5
9096,9
9097,7
9098,7
9099,3
9100,5
9101,5
9102,6
9103,7
9104,6
9105,7
9106,9
9107,14
9108,4
9109,9
9110,5
9111,8
9112,7
9113,10
9114,9
9115,5
9116,7
9117,6
9118,3
9119,7
9120,4
9121,7
9122,7
9123,4
9124,8
9125,7
9126,7
9127,5
9128,5
9129,5
9130,6
9131,3
9132,6
9133,3
9134,3
9135,7
9136,2
9137,4
9138,6
9139,5
9140,6
9141,2
9142,9
9143,12
9144,5
9145,3
9146,4
9147,6
9148,3
9149,7
9150,5
9151,5
9152,9
9153,4
9154,7
9155,9
9156,8
9157,4
9158,5
9159,6
9160,6
9161,3
9162,7
9163,3
9164,6
9165,8
9166,5
9167,6
9168,7
9169,8
9170,7
9171,6
9172,7
9173,9
9174,6
9175,8
9176,8
9177,8
9178,5
9179,6
9180,6
9181,7
9182,5
9183,9
9184,4
9185,4
9186,5
9187,7
9188,5
9189,6
9190,2
9191,5
9192,5
9193,7
9194,5
9195,6
9196,9
9197,5
9198,7
9199,2
9200,5
9201,3
9202,4
9203,7
9204,1
9205,6
9206,11
9207,7
9208,7
9209,5
9210,3
9211,3
9212,6
9213,5
9214,7
9215,6
9216,6
9217,4
9218,5
9219,7
9220,2
9221,4
9222,11
9223,7
9224,7
9225,6
9226,4
9227,1
9228,8
9229,6
9230,7
9231,4
9232,5
9233,6
9234,4
9235,5
9236,2
9237,4
9238,5
9239,2
9240,9
9241,8
9242,5
9243,8
9244,8
9245,6
9246,3
9247,8
9248,10
9249,5
9250,7
9251,8
9252,3
9253,5
9254,9
9255,7
9256,5
9257,10
9258,7
9259,4
9260,8
9261,5
9262,7
9263,4
9264,6
9265,7
9266,3
9267,9
9268,5
9269,8
9270,8
9271,9
9272,7
9273,7
9274,6
9275,8
9276,5
9277,5
9278,2
9279,6
9280,5
9281,5
9282,5
9283,7
9284,8
9285,4
9286,8
9287,2
9288,4
9289,3
9290,8
9291,16
9292,2
9293,9
9294,6
9295,5
9296,7
9297,8
9298,7
9299,3
9300,6
9301,4
9302,4
9303,4
9304,9
9305,8
9306,8
9307,5
9308,3
9309,7
9310,6
9311,5
9312,4
9313,6
9314,5
9315,4
9316,8
9317,6
9318,6
9319,11
9320,6
9321,3
9322,7
9323,6
9324,5
9325,5
9326,6
9327,3
9328,4
9329,4
9330,6
9331,4
9332,3
9333,4
9334,7
9335,4
9336,5
9337,6
9338,7
9339,6
9340,5
9341,8
9342,6
9343,8
9344,2
9345,8
9346,5
9347,7
9348,5
9349,5
9350,11
9351,6
9352,5
9353,6
9354,6
9355,7
9356,5
9357,6
9358,12
9359,6
9360,5
9361,5
9362,4
9363,7
9364,9
9365,8
9366,3
9367,6
9368,7
9369,8
9370,1
9371,7
9372,5
9373,7
9374,3
9375,3
9376,9
9377,9
9378,6
9379,6
9380,7
9381,3
9382,15
9383,4
9384,7
9385,5
9386,7
9387,8
9388,5
9389,5
9390,4
9391,6
9392,7
9393,8
9394,7
9395,6
9396,5
9397,4
9398,11
9399,7
9400,3
9401,10
9402,6
9403,5
9404,9
9405,7
9406,2
9407,6
9408,6
9409,4
9410,5
9411,7
9412,7
9413,7
9414,4
9415,15
9416,5
9417,4
9418,7
9419,6
9420,3
9421,4
9422,4
9423,4
9424,7
9425,9
9426,8
9427,10
9428,9
9429,7
9430,4
9431,4
9432,6
9433,6
9434,6
9435,7
9436,8
9437,5
9438,6
9439,8
9440,11
9441,7
9442,6
9443,3
9444,5
9445,8
9446,3
9447,7
9448,6
9449,8
9450,7
9451,4
9452,6
9453,12
9454,4
9455,3
9456,7
9457,6
9458,11
9459,6
9460,7
9461,4
9462,4
9463,7
9464,8
9465,13
9466,5
9467,6
9468,4
9469,4
9470,6
9471,6
9472,11
9473,4
9474,10
9475,6
9476,10
9477,6
9478,11
9479,8
9480,4
9481,8
9482,9
9483,3
9484,6
9485,7
9486,4
9487,4
9488,7
9489,7
9490,8
9491,5
9492,7
9493,4
9494,9
9495,3
9496,8
9497,2
9498,5
9499,3
9500,4
9501,6
9502,6
9503,5
9504,5
9505,4
9506,6
9507,4
9508,7
9509,4
9510,8
9511,5
9512,7
9513,6
9514,11
9515,12
9516,8
9517,6
9518,4
9519,8
9520,5
9521,6
9522,8
9523,10
9524,6
9525,14
9526,9
9527,5
9528,8
9529,4
9530,6
9531,14
9532,5
9533,3
9534,4
9535,8
9536,6
9537,8
9538,2
9539,7
9540,5
9541,6
9542,8
9543,7
9544,6
9545,6
9546,4
9547,10
9548,9
9549,8
9550,4
9551,3
9552,8
9553,5
9554,4
9555,5
9556,2
9557,6
9558,7
9559,8
9560,7
9561,9
9562,3
9563,10
9564,5
9565,7
9566,4
9567,7
9568,5
9569,7
9570,5
9571,8
9572,8
9573,9
9574,8
9575,3
9576,7
9577,7
9578,7
9579,5
9580,2
9581,7
9582,9
9583,6
9584,5
9585,6
9586,7
9587,2
9588,8
9589,4
9590,5
9591,4
9592,5
9593,8
9594,7
9595,19
9596,7
9597,8
9598,8
9599,10
9600,3
9601,6
9602,9
9603,8
9604,3
9605,8
9606,4
9607,4
9608,10
9609,5
9610,11
9611,5
9612,4
9613,6
9614,12
9615,7
9616,7
9617,6
9618,4
9619,11
9620,6
9621,5
9622,6
9623,6
9624,8
9625,7
9626,8
9627,7
9628,4
9629,8
9630,11
9631,10
9632,4
9633,4
9634,8
9635,10
9636,7
9637,4
9638,7
9639,6
9640,7
9641,7
9642,4
9643,2
9644,7
9645,5
9646,7
9647,9
9648,7
9649,6
9650,11
9651,7
9652,5
9653,8
9654,6
9655,5
9656,9
9657,4
9658,6
9659,6
9660,5
9661,5
9662,4
9663,6
9664,5
9665,9
9666,5
9667,5
9668,7
9669,5
9670,6
9671,6
9672,6
9673,10
9674,7
9675,10
9676,4
9677,13
9678,6
9679,6
9680,6
9681,8
9682,3
9683,6
9684,4
9685,7
9686,4
9687,8
9688,9
9689,8
9690,8
9691,6
9692,4
9693,8
9694,5
9695,3
9696,4
9697,8
9698,7
9699,4
9700,7
9701,7
9702,9
9703,8
9704,5
9705,7
9706,5
9707,7
9708,9
9709,8
9710,7
9711,6
9712,5
9713,8
9714,6
9715,2
9716,3
9717,5
9718,5
9719,4
9720,8
9721,7
9722,8
9723,8
9724,9
9725,6
9726,6
9727,8
9728,10
9729,6
9730,2
9731,6
9732,5
9733,8
9734,7
9735,5
9736,8
9737,10
9738,4
9739,8
9740,7
9741,2
9742,7
9743,7
9744,4
9745,7
9746,6
9747,5
9748,6
9749,6
9750,4
9751,13
9752,7
9753,8
9754,7
9755,5
9756,3
9757,7
9758,6
9759,6
9760,9
9761,5
9762,2
9763,7
9764,8
9765,13
9766,3
9767,3
9768,5
9769,7
9770,6
9771,5
9772,13
9773,3
9774,9
9775,4
9776,7
9777,6
9778,7
9779,4
9780,4
9781,4
9782,5
9783,6
9784,1
9785,7
9786,8
9787,8
9788,7
9789,6
9790,6
9791,5
9792,8
9793,21
9794,6
9795,9
9796,6
9797,8
9798,8
9799,3
9800,18
9801,7
9802,5
9803,11
9804,7
9805,21
9806,5
9807,14
9808,7
9809,6
9810,8
9811,7
9812,7
9813,5
9814,6
9815,3
9816,9
9817,6
9818,10
9819,6
9820,8
9821,4
9822,6
9823,6
9824,5
9825,5
9826,2
9827,3
9828,4
9829,2
9830,9
9831,5
9832,14
9833,5
9834,9
9835,6
9836,5
9837,7
9838,10
9839,4
9840,2
9841,4
9842,4
9843,6
9844,3
9845,2
9846,8
9847,7
9848,7
9849,2
9850,7
9851,8
9852,6
9853,9
9854,2
9855,7
9856,6
9857,5
9858,3
9859,9
9860,7
9861,9
9862,7
9863,7
9864,6
9865,8
9866,4
9867,9
9868,5
9869,5
9870,4
9871,5
9872,3
9873,9
9874,6
9875,4
9876,7
9877,4
9878,5
9879,8
9880,9
9881,8
9882,7
9883,2
9884,12
9885,3
9886,4
9887,5
9888,8
9889,3
9890,8
9891,5
9892,4
9893,10
9894,6
9895,5
9896,6
9897,7
9898,9
9899,8
9900,8
9901,7
9902,4
9903,6
9904,3
9905,3
9906,9
9907,7
9908,9
9909,5
9910,11
9911,3
9912,6
9913,6
9914,11
9915,4
9916,6
9917,8
9918,11
9919,2
9920,8
9921,8
9922,5
9923,3
9924,10
9925,6
9926,7
9927,5
9928,8
9929,7
9930,6
9931,6
9932,4
9933,8
9934,6
9935,6
9936,9
9937,8
9938,4
9939,7
9940,6
9941,4
9942,8
9943,7
9944,8
9945,6
9946,7
9947,8
9948,6
9949,5
9950,3
9951,8
9952,6
9953,6
9954,8
9955,6
9956,6
9957,4
9958,11
9959,4
9960,8
9961,6
9962,5
9963,4
9964,6
9965,7
9966,7
9967,7
9968,18
9969,9
9970,7
9971,3
9972,6
9973,8
9974,8
9975,7
9976,9
9977,6
9978,11
9979,4
9980,4
9981,6
9982,7
9983,6
9984,3
9985,7
9986,7
9987,5
9988,7
9989,8
9990,10
9991,7
9992,11
9993,9
9994,4
9995,5
9996,12
9997,8
9998,6
9999,4
10000,7
10001,6
10002,5
10003,3
10004,20
10005,3
10006,6
10007,6
10008,5
10009,4
10010,4
10011,6
10012,5
10013,2
10014,5
10015,7
10016,7
10017,7
10018,3
10019,7
10020,5
10021,9
10022,6
10023,4
10024,5
10025,6
10026,5
10027,6
10028,6
10029,9
10030,7
10031,3
10032,5
10033,7
10034,6
10035,10
10036,5
10037,5
10038,4
10039,6
10040,9
10041,6
10042,7
10043,7
10044,4
10045,6
10046,8
10047,7
10048,4
10049,10
10050,8
10051,10
10052,7
10053,2
10054,7
10055,10
10056,3
10057,10
10058,5
10059,6
10060,3
10061,7
10062,6
10063,5
10064,5
10065,5
10066,6
10067,6
10068,7
10069,8
10070,16
10071,6
10072,6
10073,2
10074,7
10075,2
10076,6
10077,4
10078,5
10079,3
10080,4
10081,6
10082,7
10083,5
10084,8
10085,8
10086,4
10087,3
10088,4
10089,8
10090,8
10091,11
10092,2
10093,8
10094,9
10095,7
10096,5
10097,4
10098,10
10099,7
10100,5
10101,5
10102,2
10103,3
10104,7
10105,16
10106,4
10107,4
10108,5
10109,7
10110,5
10111,6
10112,13
10113,5
10114,9
10115,8
10116,5
10117,7
10118,8
10119,4
10120,5
10121,6
10122,6
10123,6
10124,4
10125,7
10126,8
10127,8
10128,5
10129,5
10130,4
10131,4
10132,8
10133,8
10134,5
10135,5
10136,6
10137,8
10138,6
10139,8
10140,7
10141,4
10142,6
10143,4
10144,7
10145,2
10146,5
10147,4
10148,8
10149,5
10150,7
10151,5
10152,8
10153,5
10154,14
10155,12
10156,3
10157,6
10158,3
10159,7
10160,6
10161,8
10162,6
10163,8
10164,7
10165,8
10166,3
10167,11
10168,3
10169,3
10170,10
10171,5
10172,6
10173,5
10174,3
10175,7
10176,4
10177,2
10178,4
10179,3
10180,9
10181,11
10182,7
10183,6
10184,10
10185,7
10186,9
10187,7
10188,6
10189,5
10190,11
10191,9
10192,3
10193,8
10194,7
10195,4
10196,5
10197,6
10198,5
10199,5
10200,8
10201,5
10202,12
10203,3
10204,6
10205,4
10206,7
10207,8
10208,6
10209,8
10210,6
10211,6
10212,2
10213,7
10214,7
10215,5
10216,8
10217,5
10218,8
10219,4
10220,3
10221,7
10222,3
10223,6
10224,10
10225,4
10226,9
10227,3
10228,11
10229,4
10230,8
10231,8
10232,7
10233,3
10234,6
10235,2
10236,8
10237,9
10238,8
10239,9
10240,3
10241,6
10242,6
10243,5
10244,8
10245,6
10246,5
10247,18
10248,7
10249,9
10250,9
10251,6
10252,8
10253,8
10254,8
10255,12
10256,6
10257,7
10258,3
10259,5
10260,4
10261,4
10262,6
10263,5
10264,5
10265,6
10266,4
10267,9
10268,9
10269,5
10270,3
10271,6
10272,6
10273,11
10274,8
10275,6
10276,9
10277,3
10278,6
10279,8
10280,7
10281,6
10282,6
10283,8
10284,5
10285,4
10286,6
10287,6
10288,4
10289,6
10290,8
10291,7
10292,6
10293,7
10294,5
10295,7
10296,4
10297,7
10298,6
10299,4
10300,5
10301,7
10302,8
10303,7
10304,5
10305,9
10306,9
10307,7
10308,6
10309,7
10310,4
10311,10
10312,8
10313,7
10314,5
10315,10
10316,7
10317,7
10318,3
10319,6
10320,5
10321,6
10322,9
10323,7
10324,4
10325,12
10326,3
10327,8
10328,9
10329,5
10330,3
10331,5
10332,3
10333,5
10334,7
10335,10
10336,4
10337,6
10338,4
10339,6
10340,5
10341,2
10342,6
10343,4
10344,6
10345,8
10346,5
10347,5
10348,8
10349,7
10350,5
10351,4
10352,8
10353,6
10354,5
10355,7
10356,11
10357,6
10358,8
10359,6
10360,5
10361,8
10362,5
10363,4
10364,10
10365,6
10366,7
10367,4
10368,7
10369,9
10370,5
10371,8
10372,6
10373,5
10374,6
10375,8
10376,12
10377,3
10378,10
10379,6
10380,10
10381,4
10382,4
10383,5
10384,5
10385,6
10386,2
10387,6
10388,6
10389,4
10390,3
10391,4
10392,26
10393,9
10394,2
10395,3
10396,5
10397,3
10398,6
10399,2
10400,4
10401,6
10402,6
10403,6
10404,6
10405,3
10406,5
10407,17
10408,7
10409,5
10410,7
10411,6
10412,4
10413,6
10414,8
10415,7
10416,6
10417,6
10418,5
10419,6
10420,5
10421,5
10422,3
10423,11
10424,6
10425,5
10426,6
10427,9
10428,7
10429,7
10430,4
10431,3
10432,5
10433,8
10434,3
10435,4
10436,6
10437,10
10438,7
10439,8
10440,7
10441,6
10442,5
10443,9
10444,5
10445,5
10446,8
10447,8
10448,7
10449,6
10450,8
10451,6
10452,6
10453,6
10454,6
10455,2
10456,5
10457,6
10458,4
10459,9
10460,11
10461,9
10462,7
10463,4
10464,11
10465,3
10466,13
10467,6
10468,6
10469,9
10470,6
10471,6
10472,6
10473,3
10474,6
10475,4
10476,5
10477,6
10478,9
10479,6
10480,6
10481,11
10482,3
10483,11
10484,9
10485,8
10486,4
10487,7
10488,6
10489,8
10490,8
10491,9
10492,8
10493,4
10494,7
10495,8
10496,5
10497,5
10498,9
10499,2
10500,5
10501,4
10502,9
10503,10
10504,29
10505,5
10506,15
10507,4
10508,9
10509,2
10510,3
10511,5
10512,6
10513,4
10514,7
10515,8
10516,6
10517,5
10518,8
10519,5
10520,21
10521,8
10522,5
10523,4
10524,4
10525,7
10526,5
10527,6
10528,7
10529,7
10530,6
10531,7
10532,3
10533,7
10534,10
10535,6
10536,7
10537,6
10538,8
10539,5
10540,4
10541,6
10542,6
10543,11
10544,12
10545,2
10546,6
10547,5
10548,7
10549,3
10550,7
10551,7
10552,9
10553,4
10554,3
10555,6
10556,6
10557,5
10558,7
10559,2
10560,5
10561,7
10562,3
10563,9
10564,2
10565,4
10566,7
10567,6
10568,5
10569,4
10570,5
10571,7
10572,2
10573,4
10574,2
10575,9
10576,7
10577,5
10578,5
10579,4
10580,4
10581,7
10582,8
10583,6
10584,5
10585,7
10586,5
10587,4
10588,6
10589,5
10590,9
10591,7
10592,7
10593,9
10594,2
10595,9
10596,11
10597,4
10598,3
10599,5
10600,6
10601,6
10602,5
10603,3
10604,10
10605,6
10606,3
10607,7
10608,5
10609,9
10610,9
10611,6
10612,4
10613,6
10614,7
10615,8
10616,6
10617,7
10618,5
10619,4
10620,9
10621,6
10622,4
10623,6
10624,3
10625,7
10626,8
10627,6
10628,10
10629,7
10630,6
10631,6
10632,4
10633,7
10634,3
10635,3
10636,4
10637,6
10638,7
10639,8
10640,4
10641,5
10642,8
10643,8
10644,7
10645,8
10646,3
10647,7
10648,7
10649,7
10650,7
10651,7
10652,5
10653,3
10654,6
10655,5
10656,6
10657,7
10658,4
10659,7
10660,11
10661,9
10662,7
10663,6
10664,11
10665,7
10666,4
10667,3
10668,7
10669,3
10670,9
10671,4
10672,9
10673,7
10674,8
10675,4
10676,3
10677,4
10678,16
10679,6
10680,7
10681,6
10682,4
10683,5
10684,8
10685,4
10686,5
10687,9
10688,8
10689,6
10690,5
10691,2
10692,8
10693,2
10694,7
10695,7
10696,6
10697,8
10698,7
10699,8
10700,8
10701,5
10702,7
10703,3
10704,3
10705,6
10706,5
10707,3
10708,7
10709,10
10710,8
10711,3
10712,6
10713,7
10714,7
10715,7
10716,5
10717,8
10718,10
10719,4
10720,5
10721,6
10722,6
10723,6
10724,5
10725,21
10726,7
10727,5
10728,6
10729,7
10730,3
10731,6
10732,10
10733,3
10734,5
10735,7
10736,7
10737,5
10738,4
10739,6
10740,5
10741,5
10742,5
10743,7
10744,2
10745,8
10746,7
10747,9
10748,2
10749,4
10750,4
10751,8
10752,6
10753,7
10754,5
10755,17
10756,6
10757,7
10758,4
10759,3
10760,4
10761,4
10762,8
10763,5
10764,4
10765,4
10766,9
10767,5
10768,8
10769,7
10770,6
10771,4
10772,5
10773,2
10774,5
10775,5
10776,6
10777,6
10778,3
10779,8
10780,8
10781,2
10782,5
10783,5
10784,10
10785,3
10786,7
10787,6
10788,7
10789,12
10790,12
10791,7
10792,9
10793,5
10794,9
10795,4
10796,6
10797,7
10798,6
10799,5
10800,7
10801,9
10802,6
10803,4
10804,12
10805,6
10806,9
10807,8
10808,8
10809,5
10810,8
10811,7
10812,7
10813,5
10814,3
10815,6
10816,5
10817,8
10818,13
10819,3
10820,8
10821,7
10822,8
10823,7
10824,7
10825,11
10826,3
10827,7
10828,12
10829,7
10830,5
10831,8
10832,5
10833,6
10834,3
10835,6
10836,8
10837,6
10838,7
10839,3
10840,5
10841,8
10842,7
10843,4
10844,6
10845,4
10846,10
10847,4
10848,5
10849,4
10850,7
10851,6
10852,9
10853,8
10854,5
10855,8
10856,6
10857,4
10858,8
10859,6
10860,6
10861,4
10862,4
10863,7
10864,4
10865,7
10866,10
10867,6
10868,6
10869,7
10870,7
10871,4
10872,10
10873,5
10874,6
10875,8
10876,7
10877,2
10878,3
10879,10
10880,7
10881,3
10882,6
10883,6
10884,2
10885,6
10886,5
10887,6
10888,6
10889,7
10890,4
10891,5
10892,8
10893,6
10894,1
10895,6
10896,7
10897,8
10898,9
10899,2
10900,5
10901,5
10902,7
10903,8
10904,9
10905,9
10906,6
10907,7
10908,3
10909,11
10910,12
10911,8
10912,7
10913,9
10914,7
10915,6
10916,4
10917,4
10918,7
10919,10
10920,5
10921,6
10922,3
10923,6
10924,5
10925,6
10926,7
10927,5
10928,2
10929,7
10930,11
10931,6
10932,7
10933,7
10934,4
10935,7
10936,5
10937,10
10938,17
10939,8
10940,7
10941,5
10942,3
10943,6
10944,9
10945,8
10946,8
10947,3
10948,6
10949,11
10950,7
10951,11
10952,2
10953,6
10954,8
10955,5
10956,6
10957,6
10958,9
10959,3
10960,2
10961,6
10962,4
10963,6
10964,7
10965,5
10966,4
10967,5
10968,8
10969,5
10970,9
10971,4
10972,2
10973,7
10974,6
10975,8
10976,5
10977,9
10978,5
10979,11
10980,6
10981,3
10982,12
10983,8
10984,6
10985,2
10986,5
10987,4
10988,7
10989,5
10990,8
10991,6
10992,7
10993,11
10994,5
10995,7
10996,4
10997,7
10998,7
10999,7
11000,6
11001,7
11002,5
11003,6
11004,7
11005,14
11006,7
11007,13
11008,5
11009,5
11010,13
11011,5
11012,5
11013,4
11014,5
11015,6
11016,5
11017,6
11018,7
11019,7
11020,2
11021,8
11022,2
11023,3
11024,4
11025,6
11026,8
11027,9
11028,10
11029,2
11030,7
11031,9
11032,3
11033,9
11034,8
11035,7
11036,14
11037,9
11038,5
11039,10
11040,7
11041,8
11042,6
11043,7
11044,4
11045,9
11046,3
11047,5
11048,4
11049,8
11050,4
11051,6
11052,6
11053,2
11054,6
11055,6
11056,5
11057,6
11058,8
11059,5
11060,6
11061,7
11062,6
11063,9
11064,7
11065,7
11066,5
11067,5
11068,4
11069,9
11070,2
11071,8
11072,8
11073,5
11074,10
11075,5
11076,6
11077,2
11078,5
11079,4
11080,4
11081,6
11082,6
11083,4
11084,6
11085,9
11086,6
11087,4
11088,8
11089,6
11090,5
11091,7
11092,3
11093,5
11094,10
11095,5
11096,4
11097,10
11098,4
11099,4
11100,10
11101,7
11102,8
11103,4
11104,4
11105,5
11106,4
11107,5
11108,4
11109,4
11110,5
11111,2
11112,6
11113,7
11114,5
11115,9
11116,3
11117,7
11118,7
11119,8
11120,2
11121,5
11122,6
11123,4
11124,6
11125,8
11126,6
11127,7
11128,9
11129,5
11130,6
11131,7
11132,14
11133,6
11134,8
11135,4
11136,4
11137,7
11138,5
11139,8
11140,4
11141,5
11142,5
11143,3
11144,3
11145,8
11146,6
11147,8
11148,6
11149,7
11150,4
11151,5
11152,9
11153,8
11154,6
11155,7
11156,12
11157,7
11158,6
11159,7
11160,7
11161,5
11162,6
11163,7
11164,7
11165,4
11166,7
11167,1
11168,8
11169,5
11170,8
11171,9
11172,9
11173,8
11174,3
11175,6
11176,5
11177,15
11178,8
11179,8
11180,3
11181,7
11182,5
11183,8
11184,8
11185,9
11186,8
11187,5
11188,4
11189,9
11190,3
11191,7
11192,6
11193,18
11194,3
11195,10
11196,8
11197,8
11198,5
11199,5
11200,5
11201,4
11202,6
11203,7
11204,3
11205,11
11206,5
11207,4
11208,5
11209,4
11210,4
11211,7
11212,7
11213,9
11214,4
11215,6
11216,4
11217,7
11218,6
11219,6
11220,2
11221,6
11222,7
11223,13
11224,5
11225,3
11226,1
11227,5
11228,5
11229,9
11230,5
11231,6
11232,9
11233,4
11234,5
11235,6
11236,9
11237,3
11238,9
11239,5
11240,10
11241,7
11242,4
11243,5
11244,7
11245,5
11246,5
11247,7
11248,3
11249,6
11250,7
11251,7
11252,4
11253,5
11254,5
11255,6
11256,6
11257,8
11258,4
11259,5
11260,7
11261,6
11262,7
11263,2
11264,6
11265,7
11266,6
11267,5
11268,6
11269,6
11270,5
11271,6
11272,7
11273,6
11274,9
11275,7
11276,4
11277,9
11278,5
11279,7
11280,8
11281,5
11282,7
11283,4
11284,10
11285,5
11286,7
11287,8
11288,9
11289,7
11290,4
11291,9
11292,5
11293,7
11294,7
11295,5
11296,6
11297,3
11298,4
11299,2
11300,5
11301,7
11302,7
11303,4
11304,5
11305,7
11306,8
11307,5
11308,9
11309,3
11310,3
11311,6
11312,5
11313,11
11314,5
11315,6
11316,8
11317,2
11318,2
11319,7
11320,7
11321,4
11322,10
11323,6
11324,6
11325,7
11326,3
11327,5
11328,6
11329,7
11330,4
11331,7
11332,8
11333,6
11334,9
11335,8
11336,7
11337,6
11338,8
11339,3
11340,5
11341,4
11342,8
11343,7
11344,8
11345,7
11346,6
11347,7
11348,5
11349,8
11350,4
11351,9
11352,9
11353,11
11354,4
11355,5
11356,7
11357,5
11358,9
11359,6
11360,4
11361,7
11362,5
11363,7
11364,8
11365,5
11366,7
11367,5
11368,13
11369,5
11370,8
11371,9
11372,7
11373,7
11374,8
11375,6
11376,5
11377,4
11378,18
11379,7
11380,5
11381,10
11382,5
11383,9
11384,3
11385,3
11386,3
11387,7
11388,6
11389,7
11390,7
11391,8
