,atds
1650,0.5649
1651,0.5593
1652,0.6176
1653,0.5569
1654,0.5696
1655,0.551
1656,0.5818
1657,0.6084
1658,0.5517
1659,0.624
1660,0.5966
1661,0.4978
1662,0.5543
1663,0.554
1664,0.4472
1665,0.61
1666,0.5028
1667,0.604
1668,0.5495
1669,0.5336
1670,0.5681
1671,0.569
1672,0.5019
1673,0.5144
1674,0.5761
1675,0.5354
1676,0.6193
1677,0.5874
1678,0.6217
1679,0.5742
1680,0.6478
1681,0.5096
1682,0.5829
1683,0.5926
1684,0.5689
1685,0.5422
1686,0.5239
1687,0.5216
1688,0.5695
1689,0.5152
1690,0.5569
1691,0.5547
1692,0.6162
1693,0.53
1694,0.5717
1695,0.573
1696,0.5383
1697,0.5495
1698,0.6203
1699,0.5759
1700,0.5419
1701,0.5746
1702,0.5756
1703,0.6421
1704,0.5808
1705,0.5687
1706,0.558
1707,0.6217
1708,0.52
1709,0.5563
1710,0.5541
1711,0.5324
1712,0.5391
1713,0.4978
1714,0.5194
1715,0.5647
1716,0.5591
1717,0.3959
1718,0.5793
1719,0.5745
1720,0.5526
1721,0.4939
1722,0.5609
1723,0.474
1724,0.6022
1725,0.6341
1726,0.5779
1727,0.4974
1728,0.6076
1729,0.5407
1730,0.5695
1731,0.4973
1732,0.5522
1733,0.4661
1734,0.5858
1735,0.61
1736,0.5895
1737,0.6061
1738,0.5626
1739,0.5712
1740,0.4953
1741,0.5588
1742,0.5632
1743,0.5532
1744,0.5172
1745,0.5939
1746,0.6272
1747,0.5867
1748,0.6243
1749,0.5785
1750,0.5052
1751,0.5649
1752,0.5904
1753,0.6113
1754,0.5642
1755,0.5514
1756,0.5431
1757,0.5404
1758,0.6054
1759,0.5772
1760,0.5969
1761,0.5591
1762,0.5354
1763,0.5575
1764,0.5644
1765,0.5144
1766,0.5575
1767,0.5404
1768,0.5635
1769,0.5931
1770,0.5548
1771,0.5029
1772,0.5327
1773,0.5882
1774,0.5441
1775,0.5608
1776,0.5227
1777,0.5357
1778,0.6089
1779,0.5556
1780,0.5936
1781,0.5678
1782,0.502
1783,0.5644
1784,0.5309
1785,0.5417
1786,0.6001
1787,0.5442
1788,0.5592
1789,0.5197
1790,0.6029
1791,0.6086
1792,0.5916
1793,0.5003
1794,0.5607
1795,0.5405
1796,0.613
1797,0.5631
1798,0.514
1799,0.5196
1800,0.553
1801,0.4952
1802,0.5387
1803,0.5191
1804,0.5621
1805,0.6417
1806,0.5753
1807,0.5524
1808,0.5984
1809,0.5899
1810,0.5251
1811,0.5445
1812,0.5272
1813,0.5245
1814,0.5546
1815,0.5897
1816,0.5329
1817,0.5147
1818,0.5991
1819,0.5366
1820,0.5608
1821,0.5288
1822,0.5592
1823,0.5279
1824,0.5404
1825,0.5671
1826,0.5467
1827,0.4593
1828,0.6003
1829,0.5249
1830,0.5651
1831,0.5451
1832,0.5609
1833,0.5964
1834,0.5324
1835,0.4992
1836,0.4745
1837,0.5169
1838,0.5813
1839,0.5229
1840,0.5798
1841,0.5526
1842,0.5291
1843,0.484
1844,0.5348
1845,0.5215
1846,0.4301
1847,0.5981
1848,0.6002
1849,0.5988
1850,0.5299
1851,0.5455
1852,0.5871
1853,0.5187
1854,0.5819
1855,0.4609
1856,0.5732
1857,0.5866
1858,0.5465
1859,0.5493
1860,0.5548
1861,0.5181
1862,0.5394
1863,0.5467
1864,0.5594
1865,0.5403
1866,0.571
1867,0.5846
1868,0.5061
1869,0.618
1870,0.5756
1871,0.5589
1872,0.552
1873,0.5241
1874,0.5943
1875,0.5761
1876,0.5169
1877,0.5756
1878,0.5185
1879,0.5812
1880,0.5533
1881,0.614
1882,0.6099
1883,0.4705
1884,0.5769
1885,0.5485
1886,0.5743
1887,0.5354
1888,0.5599
1889,0.5676
1890,0.5338
1891,0.4767
1892,0.5779
1893,0.586
1894,0.566
1895,0.5533
