,atds
1584,0.4922
1585,0.5447
1586,0.551
1587,0.5621
1588,0.5645
1589,0.5322
1590,0.5104
1591,0.5528
1592,0.6074
1593,0.6161
1594,0.5381
1595,0.5167
1596,0.5219
1597,0.569
1598,0.5279
1599,0.5461
1600,0.57
1601,0.5812
1602,0.516
1603,0.5198
1604,0.5046
1605,0.5585
1606,0.5801
1607,0.5967
1608,0.5057
1609,0.6062
1610,0.5983
1611,0.5597
1612,0.5695
1613,0.5796
1614,0.5528
1615,0.5682
1616,0.6136
1617,0.5274
1618,0.5267
1619,0.5684
1620,0.5911
1621,0.5482
1622,0.4963
1623,0.5142
1624,0.5742
1625,0.6393
1626,0.4851
1627,0.5658
1628,0.4805
1629,0.4923
1630,0.5864
1631,0.5821
1632,0.5473
1633,0.5275
1634,0.559
1635,0.5135
1636,0.5832
1637,0.5664
1638,0.4822
1639,0.4876
1640,0.5475
1641,0.5596
1642,0.5332
1643,0.5196
1644,0.5928
1645,0.5256
1646,0.5836
1647,0.5567
1648,0.5423
1649,0.5964
1650,0.5081
1651,0.6038
1652,0.5646
1653,0.4965
1654,0.478
1655,0.5669
1656,0.5082
1657,0.5283
1658,0.593
1659,0.5902
1660,0.6183
1661,0.566
1662,0.5572
1663,0.53
1664,0.5263
1665,0.5261
1666,0.5571
1667,0.5356
1668,0.5295
1669,0.5885
1670,0.5606
1671,0.5172
1672,0.5316
1673,0.5986
1674,0.5114
1675,0.474
1676,0.5735
1677,0.5591
1678,0.6022
1679,0.5083
1680,0.5046
1681,0.5189
1682,0.5058
1683,0.4943
1684,0.5226
1685,0.4937
1686,0.5494
1687,0.5627
1688,0.4714
1689,0.5197
1690,0.5673
1691,0.5799
1692,0.5454
1693,0.5072
1694,0.5718
1695,0.5292
1696,0.6088
1697,0.5465
1698,0.5775
1699,0.5443
1700,0.5554
1701,0.4824
1702,0.5919
1703,0.5766
1704,0.541
1705,0.5761
1706,0.5179
1707,0.5492
1708,0.5655
1709,0.5736
1710,0.5054
1711,0.5457
1712,0.6095
1713,0.6391
1714,0.559
1715,0.5515
1716,0.5155
1717,0.5327
1718,0.5027
1719,0.4912
1720,0.5306
1721,0.4683
1722,0.549
1723,0.5695
1724,0.6197
1725,0.5443
1726,0.5672
1727,0.5712
1728,0.5738
1729,0.5016
1730,0.4848
1731,0.5012
1732,0.483
1733,0.5395
1734,0.4693
1735,0.4732
1736,0.5509
1737,0.6027
1738,0.5631
1739,0.5664
1740,0.5111
1741,0.5204
1742,0.5312
1743,0.5941
1744,0.4977
1745,0.5797
1746,0.5638
1747,0.5975
1748,0.5506
1749,0.6039
1750,0.5791
1751,0.5679
1752,0.5883
1753,0.5777
1754,0.4566
1755,0.4628
1756,0.57
1757,0.5603
1758,0.5537
1759,0.5569
1760,0.5919
1761,0.5477
1762,0.5349
1763,0.5205
1764,0.6354
1765,0.5967
1766,0.5761
1767,0.471
1768,0.5254
1769,0.5125
1770,0.5513
1771,0.6006
1772,0.5733
1773,0.5595
1774,0.5082
1775,0.5573
1776,0.4957
1777,0.5751
1778,0.5646
1779,0.5483
1780,0.5459
1781,0.4522
1782,0.5196
1783,0.512
1784,0.5405
1785,0.5882
1786,0.5638
1787,0.4831
1788,0.516
1789,0.4819
1790,0.5635
1791,0.5142
1792,0.6182
1793,0.5599
1794,0.6043
1795,0.5212
1796,0.484
1797,0.5884
1798,0.5041
1799,0.5377
1800,0.5241
1801,0.6036
1802,0.4555
1803,0.5631
1804,0.5863
1805,0.4676
1806,0.5692
1807,0.6093
1808,0.5836
1809,0.488
1810,0.5054
1811,0.5475
1812,0.5382
1813,0.4862
1814,0.5532
1815,0.5497
1816,0.5792
1817,0.5289
1818,0.4661
1819,0.5426
1820,0.4796
1821,0.5784
1822,0.5673
1823,0.5825
1824,0.6193
1825,0.4297
1826,0.5508
1827,0.5354
1828,0.5009
1829,0.5495
1830,0.5561
1831,0.5851
1832,0.5305
1833,0.5233
1834,0.5504
1835,0.4954
1836,0.5585
1837,0.4825
1838,0.5891
1839,0.6045
1840,0.5852
1841,0.5847
1842,0.5426
1843,0.532
1844,0.4814
1845,0.6249
1846,0.6257
1847,0.6207
1848,0.5532
1849,0.5706
1850,0.6061
1851,0.5072
1852,0.5404
1853,0.5964
1854,0.4679
1855,0.5798
1856,0.5326
1857,0.5395
1858,0.475
1859,0.4825
1860,0.5067
1861,0.5195
1862,0.6055
1863,0.5498
1864,0.5899
1865,0.5383
1866,0.5213
1867,0.4563
1868,0.5562
1869,0.5
1870,0.5312
1871,0.4778
1872,0.5492
1873,0.4318
1874,0.5887
1875,0.559
1876,0.5087
1877,0.5698
1878,0.5201
1879,0.5872
1880,0.5563
1881,0.5388
1882,0.5909
1883,0.5566
1884,0.513
1885,0.5874
1886,0.5629
1887,0.6032
1888,0.486
1889,0.4724
1890,0.5864
1891,0.5301
1892,0.5047
1893,0.5202
